"ZCTA","B25024_1_total","B25024_2_1._detached","B25024_7_10_to_19","B25024_8_20_to_49","B25024_9_50_or_more","B25024_10_mobile_home","B25024_11_boat._rv._van._etc.","B11003_1_total","B11003_2_married.couple_family","B11003_3_with_own_children_of_the_householder_under_18_years","B11003_4_under_6_years_only","B11003_5_under_6_years_and_6_to_17_years","B11003_6_6_to_17_years_only","B11003_7_no_own_children_of_the_householder_under_18_years","B11003_8_other_family","B11003_9_male_householder._no_wife_present","B11003_10_with_own_children_of_the_householder_under_18_years","B11003_11_under_6_years_only","B11003_12_under_6_years_and_6_to_17_years","B11003_13_6_to_17_years_only","B11003_14_no_own_children_of_the_householder_under_18_years","B11003_15_female_householder._no_husband_present","B11003_16_with_own_children_of_the_householder_under_18_years","B11003_17_under_6_years_only","B11003_18_under_6_years_and_6_to_17_years","B11003_19_6_to_17_years_only","B11003_20_no_own_children_of_the_householder_under_18_years","B25075_1_total","B25075_2_less_than_.10.000","B25075_3_.10.000_to_.14.999","B25075_4_.15.000_to_.19.999","B25075_5_.20.000_to_.24.999","B25075_6_.25.000_to_.29.999","B25075_7_.30.000_to_.34.999","B25075_8_.35.000_to_.39.999","B25075_9_.40.000_to_.49.999","B25075_10_.50.000_to_.59.999","B25075_11_.60.000_to_.69.999","B25075_12_.70.000_to_.79.999","B25075_13_.80.000_to_.89.999","B25075_14_.90.000_to_.99.999","B25075_15_.100.000_to_.124.999","B25075_16_.125.000_to_.149.999","B25075_17_.150.000_to_.174.999","B25075_18_.175.000_to_.199.999","B25075_19_.200.000_to_.249.999","B25075_20_.250.000_to_.299.999","B25075_21_.300.000_to_.399.999","B25075_22_.400.000_to_.499.999","B25075_23_.500.000_to_.749.999","B25075_24_.750.000_to_.999.999","B25075_25_.1.000.000_to_.1.499.999","B25075_26_.1.500.000_to_.1.999.999","B25075_27_.2.000.000_or_more","B03002_1_total","B03002_2_not_hispanic_or_latino","B03002_3_white_alone","B03002_4_black_or_african_american_alone","B03002_5_american_indian_and_alaska_native_alone","B03002_6_asian_alone","B03002_7_native_hawaiian_and_other_pacific_islander_alone","B03002_8_some_other_race_alone","B03002_9_two_or_more_races","B03002_10_two_races_including_some_other_race","B03002_11_two_races_excluding_some_other_race._and_three_or_more_races","B03002_12_hispanic_or_latino","B03002_13_white_alone","B03002_14_black_or_african_american_alone","B03002_15_american_indian_and_alaska_native_alone","B03002_16_asian_alone","B03002_17_native_hawaiian_and_other_pacific_islander_alone","B03002_18_some_other_race_alone","B03002_19_two_or_more_races","B03002_20_two_races_including_some_other_race","B03002_21_two_races_excluding_some_other_race._and_three_or_more_races","B25056_1_total","B25056_2_with_cash_rent","B25056_3_less_than_.100","B25056_4_.100_to_.149","B25056_5_.150_to_.199","B25056_6_.200_to_.249","B25056_7_.250_to_.299","B25056_8_.300_to_.349","B25056_9_.350_to_.399","B25056_10_.400_to_.449","B25056_11_.450_to_.499","B25056_12_.500_to_.549","B25056_13_.550_to_.599","B25056_14_.600_to_.649","B25056_15_.650_to_.699","B25056_16_.700_to_.749","B25056_17_.750_to_.799","B25056_18_.800_to_.899","B25056_19_.900_to_.999","B25056_20_.1.000_to_.1.249","B25056_21_.1.250_to_.1.499","B25056_22_.1.500_to_.1.999","B25056_23_.2.000_to_.2.499","B25056_24_.2.500_to_.2.999","B25056_25_.3.000_to_.3.499","B25056_26_.3.500_or_more","B25056_27_no_cash_rent","STATE","COUNTY","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","NAME","LSAD","new_constructions","existing_constructions","total_single_family_households_since_2000","total_single_family_households","new_existing_constructions_ratio","share_single_family_new_constructions","area_type","brks","B25024_3_1._attached","B25024_4_2","B25024_5_3_or_4","B25024_6_5_to_9","AFFGEOID10","GEOID10","ALAND10","AWATER10"
"22125",354,71,0,0,0,0,0,193,177,55,29,14,12,122,16,0,0,0,0,0,0,16,14,0,9,5,2,228,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,15,41,75,45,10,17,2,0,5,725,687,528,89,0,28,10,4,28,0,28,38,11,11,0,0,0,6,10,0,10,115,110,0,0,0,0,0,0,0,4,0,0,9,0,6,3,4,9,0,2,6,28,36,3,0,0,5,51,"059",390.969,440474.552973747,3856.79411303625,0.00875599756444072,"Fairfax","County",77,266,74,272,0.29,0.96,"Suburban","1",204,0,37,42,"8600000US22125","22125",391709,40452
"22150",9272,4838,904,469,1528,11,0,6034,4661,2259,556,371,1332,2402,1373,626,337,35,46,256,289,747,380,53,49,278,367,5409,107,0,0,0,0,11,12,9,0,0,7,0,0,10,36,146,36,111,313,1544,1730,1006,277,32,0,22,26853,20985,9776,3183,31,6951,0,126,918,61,857,5868,4157,46,0,0,0,1550,115,37,78,3411,3317,27,8,0,0,0,56,0,0,0,14,34,53,19,0,64,71,186,285,432,997,686,224,134,27,94,51,"059",390.969,19621830.2004683,19621830.2004683,1,"Fairfax","County",1256,7553,465,5846,0.17,0.37,"Suburban","0.46",1182,104,9,227,"8600000US22150","22150",19461741,126172
"22151",5777,4728,374,12,22,19,0,4234,3438,1641,362,269,1010,1797,796,271,102,28,29,45,169,525,171,50,0,121,354,4659,27,0,0,0,0,0,0,0,13,0,0,24,22,6,18,19,35,77,113,1340,2078,773,71,35,1,7,17627,14506,8440,1176,38,4378,24,56,394,13,381,3121,1596,0,46,0,28,1305,146,62,84,906,860,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,143,67,301,176,115,0,15,46,51,"059",390.969,13629218.5618768,13629218.5618768,1,"Fairfax","County",125,5421,117,5188,0.02,0.94,"Suburban","1",592,0,0,30,"8600000US22151","22151",13225040,414903
"22152",10663,4945,654,198,56,8,0,7563,6070,2893,661,547,1685,3177,1493,503,225,51,73,101,278,990,446,93,39,314,544,8391,102,0,16,0,0,0,15,0,6,0,0,0,33,79,53,98,192,612,474,1509,2442,2456,281,3,0,20,29331,25596,16633,3000,0,4971,0,43,949,21,928,3735,2683,61,10,42,0,820,119,39,80,2007,1917,0,0,0,26,0,0,0,0,0,0,7,4,0,0,0,8,0,232,200,577,465,232,166,0,90,51,"059",390.969,15510132.2517041,15510132.2517041,1,"Fairfax","County",272,10118,198,9125,0.03,0.73,"Suburban","0.91",4365,17,128,292,"8600000US22152","22152",15425641,120955
"22153",10545,6462,65,0,13,0,0,8611,7322,3287,782,616,1889,4035,1289,410,171,41,23,107,239,879,416,41,43,332,463,8531,63,14,0,0,0,22,9,14,10,0,7,0,0,0,16,49,35,193,378,1876,1799,3587,435,24,0,0,31141,27190,18788,3426,53,3277,7,163,1476,18,1458,3951,3019,102,43,66,0,519,202,74,128,1676,1658,34,0,0,0,0,0,12,28,0,7,14,0,0,0,29,20,6,33,149,583,412,214,93,24,18,51,"059",390.969,23434821.955839,23434821.955839,1,"Fairfax","County",352,9855,352,10063,0.04,1,"Suburban","1",3922,0,0,83,"8600000US22153","22153",23000317,434051
"22180",8747,6056,637,362,157,17,0,6402,5370,2780,589,546,1645,2590,1032,361,233,42,21,170,128,671,244,10,8,226,427,6273,62,0,0,0,7,0,0,4,6,0,13,0,0,9,0,12,17,83,99,100,758,3338,972,594,171,28,24557,22470,16398,717,43,4001,10,70,1231,55,1176,2087,1323,56,0,9,0,516,183,121,62,2189,2151,0,6,0,0,0,0,33,0,0,34,0,0,0,6,0,5,40,181,366,774,372,299,35,0,38,51,"059",390.969,15096468.1565621,15096468.1565621,1,"Fairfax","County",1218,7227,838,6974,0.17,0.69,"Suburban","0.91",1073,25,49,371,"8600000US22180","22180",15037424,17193
"22181",5502,3272,319,118,353,26,0,4103,3486,1595,262,392,941,1891,617,236,147,24,0,123,89,381,235,62,16,157,146,4136,28,0,0,0,0,0,0,0,0,0,12,24,0,0,14,12,0,95,67,239,376,1469,1120,555,86,39,15586,13971,10044,823,0,2484,0,23,597,37,560,1615,1239,0,0,0,0,346,30,20,10,1097,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,47,147,429,256,61,130,0,13,51,"059",390.969,14802534.4371417,14802534.4371417,1,"Fairfax","County",550,4657,228,4429,0.12,0.41,"Suburban","0.46",1306,18,9,81,"8600000US22181","22181",14745340,67716
"22182",9131,6495,166,19,881,23,0,7171,6283,3081,650,466,1965,3202,888,305,110,29,9,72,195,583,250,28,24,198,333,6932,36,7,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5,26,5,39,240,2121,3048,1154,182,48,26196,24582,17123,749,0,5456,0,135,1119,22,1097,1614,1283,18,0,0,0,202,111,37,74,1949,1809,0,94,26,46,7,0,25,0,23,17,0,0,0,11,8,14,19,29,138,598,410,62,150,132,140,51,"059",390.969,30613726.2708279,30613726.2708279,1,"Fairfax","County",1499,7374,861,7616,0.2,0.57,"Suburban","0.91",1324,66,114,43,"8600000US22182","22182",30481900,138516
"22185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,"059",390.969,166586.343103349,166586.343103349,1,"Fairfax","County",0,0,0,0,-1,-1,"Suburban","-1",0,0,0,0,"8600000US22185","22185",166961,0
"22191",22845,7975,4052,731,863,410,0,15516,10953,6152,1653,1438,3061,4801,4563,1450,726,226,142,358,724,3113,1682,317,310,1055,1431,12154,138,55,98,62,50,40,0,47,0,55,0,0,22,316,367,757,838,2145,2325,2438,1477,830,25,61,8,0,67276,44836,17627,19810,33,4668,0,192,2506,120,2386,22440,15126,502,24,71,0,5733,984,286,698,9296,9140,131,0,46,8,48,7,14,29,17,41,44,0,9,15,40,78,493,2248,2779,1965,991,105,32,0,156,51,"059",390.969,42734724.7108108,19.9782412648201,4.67494324580641e-07,"Fairfax","County",7889,13221,5806,14815,0.6,0.74,"Suburban","0.91",7373,223,197,1021,"8600000US22191","22191",40949467,11848434
"22192",20513,8116,1757,357,415,366,0,13988,10572,5462,1291,1425,2746,5110,3416,846,451,143,40,268,395,2570,1303,196,373,734,1267,14315,219,29,31,35,20,84,64,75,42,17,18,43,77,266,281,601,498,1870,2435,3390,2352,1526,302,33,7,0,57513,47119,27358,12127,67,4578,51,64,2874,33,2841,10394,6785,618,9,34,0,2017,931,360,571,5451,5315,0,0,11,41,9,0,13,36,0,52,19,28,27,7,15,92,143,727,1398,1941,494,135,53,74,136,51,"059",390.969,49964696.8125645,174848.883462969,0.00349944850298783,"Fairfax","County",3047,16353,2354,15887,0.19,0.77,"Suburban","0.91",8273,50,340,839,"8600000US22192","22192",48026519,1948625
"22201",20293,3072,1677,763,10962,0,3,6147,5209,2023,1032,407,584,3186,938,310,93,0,0,93,217,628,333,32,196,105,295,6428,86,0,0,29,14,0,0,0,17,0,0,4,0,29,8,21,18,67,410,862,931,1515,1270,861,252,34,36166,31904,25541,1507,60,3476,0,106,1214,0,1214,4262,2783,93,44,26,0,1156,160,19,141,11839,11573,0,14,0,0,0,0,29,0,17,29,11,48,0,20,19,21,36,684,1316,3581,3198,1367,753,430,266,51,"013",25.974,6052536.18618256,6052536.18618256,1,"Arlington","County",4536,13728,608,4329,0.33,0.13,"Urban","0.46",1342,211,826,1437,"8600000US22201","22201",6055810,0
"22202",15274,1870,113,224,12160,13,0,4200,3714,1067,520,204,343,2647,486,244,123,64,0,59,121,242,97,20,0,77,145,3156,23,0,15,0,0,0,0,0,0,0,29,0,5,17,0,0,46,90,218,345,320,954,774,263,29,28,23379,21520,15047,1811,33,3896,10,36,687,75,612,1859,1489,0,16,34,0,149,171,15,156,9611,9505,133,0,0,70,48,33,11,0,17,7,30,0,10,25,13,6,40,184,590,3862,2614,1152,527,133,106,51,"510",15.027,10176992.6196391,30994.8501071702,0.00304558048390029,"Alexandria","city",3179,9575,149,2233,0.33,0.05,"Urban","0.46",507,117,187,83,"8600000US22202","22202",10045692,237830
"22202",15274,1870,113,224,12160,13,0,4200,3714,1067,520,204,343,2647,486,244,123,64,0,59,121,242,97,20,0,77,145,3156,23,0,15,0,0,0,0,0,0,0,29,0,5,17,0,0,46,90,218,345,320,954,774,263,29,28,23379,21520,15047,1811,33,3896,10,36,687,75,612,1859,1489,0,16,34,0,149,171,15,156,9611,9505,133,0,0,70,48,33,11,0,17,7,30,0,10,25,13,6,40,184,590,3862,2614,1152,527,133,106,51,"013",25.974,10176992.6196391,9985925.73322425,0.981225604306115,"Arlington","County",3179,9575,149,2233,0.33,0.05,"Urban","0.46",507,117,187,83,"8600000US22202","22202",10045692,237830
"22202",15274,1870,113,224,12160,13,0,4200,3714,1067,520,204,343,2647,486,244,123,64,0,59,121,242,97,20,0,77,145,3156,23,0,15,0,0,0,0,0,0,0,29,0,5,17,0,0,46,90,218,345,320,954,774,263,29,28,23379,21520,15047,1811,33,3896,10,36,687,75,612,1859,1489,0,16,34,0,149,171,15,156,9611,9505,133,0,0,70,48,33,11,0,17,7,30,0,10,25,13,6,40,184,590,3862,2614,1152,527,133,106,11,"001",61.048,10176992.6196391,160095.869903402,0.015731157119487,"District of Columbia",NA,3179,9575,149,2233,0.33,0.05,"Urban","0.46",507,117,187,83,"8600000US22202","22202",10045692,237830
"22203",12100,1946,534,499,6943,0,0,4247,3237,1156,507,185,464,2081,1010,393,115,0,74,41,278,617,295,73,50,172,322,3872,6,0,0,0,0,0,0,0,7,17,0,0,13,20,36,32,77,289,151,389,464,1428,773,131,28,11,22932,19340,14983,1322,0,2332,27,94,582,21,561,3592,1768,90,0,0,0,1593,141,117,24,7264,7138,38,67,81,21,0,34,23,14,15,0,38,29,7,0,28,60,216,839,656,1788,1497,1035,503,149,126,51,"013",25.974,3979108.05517018,3978952.49592346,0.999960906000902,"Arlington","County",3110,8026,192,2522,0.39,0.06,"Urban","0.46",637,110,1039,392,"8600000US22203","22203",3973177,0
"22203",12100,1946,534,499,6943,0,0,4247,3237,1156,507,185,464,2081,1010,393,115,0,74,41,278,617,295,73,50,172,322,3872,6,0,0,0,0,0,0,0,7,17,0,0,13,20,36,32,77,289,151,389,464,1428,773,131,28,11,22932,19340,14983,1322,0,2332,27,94,582,21,561,3592,1768,90,0,0,0,1593,141,117,24,7264,7138,38,67,81,21,0,34,23,14,15,0,38,29,7,0,28,60,216,839,656,1788,1497,1035,503,149,126,51,"059",390.969,3979108.05517018,157.633791137952,3.96153582542535e-05,"Fairfax","County",3110,8026,192,2522,0.39,0.06,"Suburban","0.46",637,110,1039,392,"8600000US22203","22203",3973177,0
"22204",22968,5747,3122,1945,5867,41,0,11784,8671,4275,1212,949,2114,4396,3113,1042,456,154,0,302,586,2071,1137,279,155,703,934,8595,83,0,0,0,12,0,0,6,17,15,15,36,11,117,167,452,247,409,427,1366,1373,2773,840,68,53,108,54046,38238,21203,9042,485,6035,52,391,1030,45,985,15808,7997,232,49,20,8,7199,303,220,83,12981,12881,0,114,23,31,82,59,0,116,42,80,69,93,39,26,89,152,267,2718,3590,3424,1319,439,82,27,100,51,"059",390.969,10679668.105732,1980.95969152451,0.000185488881481372,"Fairfax","County",2041,19494,369,8408,0.1,0.18,"Suburban","0.46",2932,368,967,1979,"8600000US22204","22204",10662406,0
"22204",22968,5747,3122,1945,5867,41,0,11784,8671,4275,1212,949,2114,4396,3113,1042,456,154,0,302,586,2071,1137,279,155,703,934,8595,83,0,0,0,12,0,0,6,17,15,15,36,11,117,167,452,247,409,427,1366,1373,2773,840,68,53,108,54046,38238,21203,9042,485,6035,52,391,1030,45,985,15808,7997,232,49,20,8,7199,303,220,83,12981,12881,0,114,23,31,82,59,0,116,42,80,69,93,39,26,89,152,267,2718,3590,3424,1319,439,82,27,100,51,"013",25.974,10679668.105732,10677722.1917861,0.999817792657351,"Arlington","County",2041,19494,369,8408,0.1,0.18,"Urban","0.46",2932,368,967,1979,"8600000US22204","22204",10662406,0
"22205",6922,5634,301,124,142,34,13,4965,4167,2163,636,325,1202,2004,798,161,41,10,0,31,120,637,371,98,47,226,266,5122,8,10,0,0,0,0,0,0,0,18,0,0,0,49,0,0,0,0,11,74,64,2256,2025,549,47,11,19195,17494,15055,402,2,1333,14,108,580,296,284,1701,1045,0,0,10,0,581,65,44,21,1576,1531,0,0,0,0,48,0,0,0,0,0,0,5,0,18,12,51,117,369,169,160,186,205,124,67,45,51,"059",390.969,7032107.5675745,42.7515763044357,6.07948270040208e-06,"Fairfax","County",381,6304,362,5731,0.06,0.95,"Suburban","1",260,9,70,335,"8600000US22205","22205",7015020,0
"22205",6922,5634,301,124,142,34,13,4965,4167,2163,636,325,1202,2004,798,161,41,10,0,31,120,637,371,98,47,226,266,5122,8,10,0,0,0,0,0,0,0,18,0,0,0,49,0,0,0,0,11,74,64,2256,2025,549,47,11,19195,17494,15055,402,2,1333,14,108,580,296,284,1701,1045,0,0,10,0,581,65,44,21,1576,1531,0,0,0,0,48,0,0,0,0,0,0,5,0,18,12,51,117,369,169,160,186,205,124,67,45,51,"610",1.999,7032107.5675745,16977.7787176967,0.0024143229543277,"Falls Church","city",381,6304,362,5731,0.06,0.95,"Suburban","1",260,9,70,335,"8600000US22205","22205",7015020,0
"22205",6922,5634,301,124,142,34,13,4965,4167,2163,636,325,1202,2004,798,161,41,10,0,31,120,637,371,98,47,226,266,5122,8,10,0,0,0,0,0,0,0,18,0,0,0,49,0,0,0,0,11,74,64,2256,2025,549,47,11,19195,17494,15055,402,2,1333,14,108,580,296,284,1701,1045,0,0,10,0,581,65,44,21,1576,1531,0,0,0,0,48,0,0,0,0,0,0,5,0,18,12,51,117,369,169,160,186,205,124,67,45,51,"013",25.974,7032107.5675745,7015089.01793242,0.997579879221336,"Arlington","County",381,6304,362,5731,0.06,0.95,"Urban","1",260,9,70,335,"8600000US22205","22205",7015020,0
"22206",11353,571,1092,563,3058,15,29,4156,3228,1390,809,215,366,1838,928,238,92,28,0,64,146,690,399,168,24,207,291,4816,35,0,29,0,16,0,0,7,0,0,0,0,27,47,0,27,0,90,263,1412,1833,898,96,31,0,5,20677,17639,12874,2968,17,1048,35,55,642,0,642,3038,2468,66,98,0,0,389,17,0,17,5505,5474,10,0,0,14,0,0,0,0,0,0,0,0,12,0,0,6,101,373,982,2340,1064,427,95,50,31,51,"059",390.969,5297746.31175709,411.686761319637,7.77097915024727e-05,"Fairfax","County",1672,8605,345,4158,0.19,0.21,"Suburban","0.46",3928,31,852,1214,"8600000US22206","22206",5330791,5728
"22206",11353,571,1092,563,3058,15,29,4156,3228,1390,809,215,366,1838,928,238,92,28,0,64,146,690,399,168,24,207,291,4816,35,0,29,0,16,0,0,7,0,0,0,0,27,47,0,27,0,90,263,1412,1833,898,96,31,0,5,20677,17639,12874,2968,17,1048,35,55,642,0,642,3038,2468,66,98,0,0,389,17,0,17,5505,5474,10,0,0,14,0,0,0,0,0,0,0,0,12,0,0,6,101,373,982,2340,1064,427,95,50,31,51,"510",15.027,5297746.31175709,248318.817610901,0.0468725384339028,"Alexandria","city",1672,8605,345,4158,0.19,0.21,"Urban","0.46",3928,31,852,1214,"8600000US22206","22206",5330791,5728
"22206",11353,571,1092,563,3058,15,29,4156,3228,1390,809,215,366,1838,928,238,92,28,0,64,146,690,399,168,24,207,291,4816,35,0,29,0,16,0,0,7,0,0,0,0,27,47,0,27,0,90,263,1412,1833,898,96,31,0,5,20677,17639,12874,2968,17,1048,35,55,642,0,642,3038,2468,66,98,0,0,389,17,0,17,5505,5474,10,0,0,14,0,0,0,0,0,0,0,0,12,0,0,6,101,373,982,2340,1064,427,95,50,31,51,"013",25.974,5297746.31175709,5049018.71214306,0.95305030007533,"Arlington","County",1672,8605,345,4158,0.19,0.21,"Urban","0.46",3928,31,852,1214,"8600000US22206","22206",5330791,5728
"22207",12099,9558,435,271,698,61,0,8297,7358,4002,877,769,2356,3356,939,287,98,36,21,41,189,652,395,11,35,349,257,9406,54,9,0,0,0,0,0,0,23,61,0,9,0,16,28,31,64,35,271,159,276,1916,3479,2066,627,282,33191,30305,26511,1056,31,1775,5,20,907,60,847,2886,2057,0,16,0,0,725,88,9,79,2224,2171,0,0,14,0,0,11,9,0,9,25,8,0,0,0,0,0,0,376,249,637,170,252,211,200,53,51,"059",390.969,16571002.7153115,120647.373529196,0.00728063205358832,"Fairfax","County",1121,10483,907,9945,0.11,0.81,"Suburban","0.91",739,82,129,126,"8600000US22207","22207",16679777,3491
"22207",12099,9558,435,271,698,61,0,8297,7358,4002,877,769,2356,3356,939,287,98,36,21,41,189,652,395,11,35,349,257,9406,54,9,0,0,0,0,0,0,23,61,0,9,0,16,28,31,64,35,271,159,276,1916,3479,2066,627,282,33191,30305,26511,1056,31,1775,5,20,907,60,847,2886,2057,0,16,0,0,725,88,9,79,2224,2171,0,0,14,0,0,11,9,0,9,25,8,0,0,0,0,0,0,376,249,637,170,252,211,200,53,11,"001",61.048,16571002.7153115,0,0,"District of Columbia",NA,1121,10483,907,9945,0.11,0.81,"Urban","0.91",739,82,129,126,"8600000US22207","22207",16679777,3491
"22207",12099,9558,435,271,698,61,0,8297,7358,4002,877,769,2356,3356,939,287,98,36,21,41,189,652,395,11,35,349,257,9406,54,9,0,0,0,0,0,0,23,61,0,9,0,16,28,31,64,35,271,159,276,1916,3479,2066,627,282,33191,30305,26511,1056,31,1775,5,20,907,60,847,2886,2057,0,16,0,0,725,88,9,79,2224,2171,0,0,14,0,0,11,9,0,9,25,8,0,0,0,0,0,0,376,249,637,170,252,211,200,53,51,"013",25.974,16571002.7153115,16450183.8930104,0.99270902163395,"Arlington","County",1121,10483,907,9945,0.11,0.81,"Urban","0.91",739,82,129,126,"8600000US22207","22207",16679777,3491
"22209",8567,167,1217,1026,4971,14,0,2353,1830,409,193,36,180,1421,523,128,38,20,18,0,90,395,158,13,47,98,237,2411,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,49,31,128,176,370,282,540,398,286,79,48,12392,10993,7880,682,10,2190,8,6,217,0,217,1399,1231,0,16,0,0,77,75,1,74,4758,4629,85,19,0,0,0,0,7,0,0,22,11,0,8,31,0,0,141,410,906,1257,912,698,88,34,129,51,"013",25.974,1515055.63567436,1515047.90665364,0.999994898523505,"Arlington","County",1753,5416,26,627,0.32,0.01,"Urban","0.46",473,58,134,507,"8600000US22209","22209",1554207,0
"22209",8567,167,1217,1026,4971,14,0,2353,1830,409,193,36,180,1421,523,128,38,20,18,0,90,395,158,13,47,98,237,2411,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,49,31,128,176,370,282,540,398,286,79,48,12392,10993,7880,682,10,2190,8,6,217,0,217,1399,1231,0,16,0,0,77,75,1,74,4758,4629,85,19,0,0,0,0,7,0,0,22,11,0,8,31,0,0,141,410,906,1257,912,698,88,34,129,11,"001",61.048,1515055.63567436,0,0,"District of Columbia",NA,1753,5416,26,627,0.32,0.01,"Urban","0.46",473,58,134,507,"8600000US22209","22209",1554207,0
"22211",113,18,0,6,40,0,6,35,33,10,0,10,0,23,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,956,688,144,6,72,36,0,10,0,10,65,65,0,0,0,0,0,0,0,0,89,49,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,6,10,0,4,15,0,40,11,"001",61.048,4537564.46916312,0.213360905647278,4.70210191165898e-08,"District of Columbia",NA,43,40,0,33,1.07,0,"Urban","0",35,0,8,0,"8600000US22211","22211",4525011,0
"22211",113,18,0,6,40,0,6,35,33,10,0,10,0,23,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,956,688,144,6,72,36,0,10,0,10,65,65,0,0,0,0,0,0,0,0,89,49,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,6,10,0,4,15,0,40,51,"013",25.974,4537564.46916312,4537569.57760851,1.00000112581219,"Arlington","County",43,40,0,33,1.07,0,"Urban","0",35,0,8,0,"8600000US22211","22211",4525011,0
"22213",1399,763,80,0,325,0,0,920,845,438,169,44,225,407,75,38,0,0,0,0,38,37,22,0,0,22,15,889,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,70,122,364,187,70,66,0,3575,3409,2815,62,0,427,0,31,74,0,74,166,101,0,0,0,0,28,37,25,12,444,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,70,89,165,49,7,12,51,"013",25.974,1507634.37275791,1485114.78473318,0.985062964581034,"Arlington","County",346,987,99,887,0.35,0.29,"Urban","0.46",154,10,34,33,"8600000US22213","22213",1504264,0
"22213",1399,763,80,0,325,0,0,920,845,438,169,44,225,407,75,38,0,0,0,0,38,37,22,0,0,22,15,889,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,70,122,364,187,70,66,0,3575,3409,2815,62,0,427,0,31,74,0,74,166,101,0,0,0,0,28,37,25,12,444,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,70,89,165,49,7,12,51,"610",1.999,1507634.37275791,21620.9323831797,0.0143409654050462,"Falls Church","city",346,987,99,887,0.35,0.29,"Suburban","0.46",154,10,34,33,"8600000US22213","22213",1504264,0
"22213",1399,763,80,0,325,0,0,920,845,438,169,44,225,407,75,38,0,0,0,0,38,37,22,0,0,22,15,889,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,70,122,364,187,70,66,0,3575,3409,2815,62,0,427,0,31,74,0,74,166,101,0,0,0,0,28,37,25,12,444,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,70,89,165,49,7,12,51,"059",390.969,1507634.37275791,894.768014553934,0.000593491386719406,"Fairfax","County",346,987,99,887,0.35,0.29,"Suburban","0.46",154,10,34,33,"8600000US22213","22213",1504264,0
"22214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,"013",25.974,104034.585793912,104034.585793912,1,"Arlington","County",0,0,0,0,-1,-1,"Urban","-1",0,0,0,0,"8600000US22214","22214",104301,0
"22301",5543,2475,275,235,315,0,0,2968,2579,1310,544,192,574,1269,389,82,10,0,0,10,72,307,192,12,75,105,115,3486,19,0,0,0,0,0,0,0,9,10,0,0,11,10,0,0,30,42,9,97,243,1473,1133,288,84,28,12156,11126,9854,738,0,262,13,32,227,0,227,1030,537,40,0,0,0,376,77,0,77,1735,1661,0,0,0,0,0,0,37,0,0,0,0,0,18,0,0,4,10,257,418,551,206,94,58,8,74,51,"510",15.027,3589584.67320478,3589584.67320478,1,"Alexandria","city",449,4772,240,3782,0.09,0.53,"Urban","0.91",1419,171,304,349,"8600000US22301","22301",3625534,0
