FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2011e5,wv,000,0043,0000622,070,54,045,07000US540459360856342,"Mount Gay-Shamrock CDP (part), Western district, Logan County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000623,070,54,045,07000US540459360860628,"Omar CDP, Western district, Logan County, West Virginia",461,174,0,0,0,7,16,18,0,0,94,10,29,0,0,0,0,0,287,0,0,0,27,24,0,19,0,106,0,51,60,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000624,070,54,045,07000US540459360870468,"Rossmore CDP, Western district, Logan County, West Virginia",169,87,0,0,0,0,0,0,0,9,59,0,19,0,0,0,0,0,82,10,0,0,0,18,0,15,0,39,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000625,070,54,045,07000US540459360872004,"Sarah Ann CDP, Western district, Logan County, West Virginia",74,29,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,45,0,0,0,0,0,0,19,0,14,0,12,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000626,070,54,045,07000US540459360878796,"Switzer CDP, Western district, Logan County, West Virginia",456,228,0,0,14,22,0,17,25,0,105,24,15,6,0,0,0,0,228,0,0,0,18,6,50,14,0,75,0,27,30,8,0,0,0
ACSSF,2011e5,wv,000,0043,0000627,070,54,045,07000US540459360883332,"Verdunville CDP (part), Western district, Logan County, West Virginia",381,163,0,0,0,0,0,0,0,0,102,24,0,37,0,0,0,0,218,0,0,0,19,9,0,51,0,53,0,0,0,46,40,0,0
ACSSF,2011e5,wv,000,0043,0000628,070,54,045,07000US540459360899999,"Remainder of Western district, Western district, Logan County, West Virginia",5402,2689,0,49,74,231,91,114,147,60,1170,243,312,39,127,19,0,13,2713,39,28,100,190,105,51,143,12,1218,105,232,242,145,93,10,0
ACSSF,2011e5,wv,000,0043,0000629,070,54,047,07000US540479016804732,"Bartley CDP, Big Creek district, McDowell County, West Virginia",100,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000630,070,54,047,07000US540479016806748,"Berwind CDP, Big Creek district, McDowell County, West Virginia",107,60,0,0,0,0,0,0,18,0,42,0,0,0,0,0,0,0,47,0,0,0,0,9,0,0,0,38,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000631,070,54,047,07000US540479016819492,"Cucumber CDP, Big Creek district, McDowell County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000632,070,54,047,07000US540479016867228,"Raysal CDP (part), Big Creek district, McDowell County, West Virginia",42,20,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,22,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000633,070,54,047,07000US540479016884484,"War city, Big Creek district, McDowell County, West Virginia",769,335,0,0,24,42,29,55,4,0,94,49,19,13,6,0,0,0,434,51,4,9,38,31,5,72,0,143,7,28,9,27,6,4,0
ACSSF,2011e5,wv,000,0043,0000634,070,54,047,07000US540479016899999,"Remainder of Big Creek district, Big Creek district, McDowell County, West Virginia",2909,1439,6,72,76,226,130,182,59,36,371,0,151,70,45,15,0,0,1470,9,0,50,165,153,117,112,27,446,79,123,28,102,36,23,0
ACSSF,2011e5,wv,000,0043,0000635,070,54,047,07000US540479024007516,"Big Sandy CDP, Browns Creek district, McDowell County, West Virginia",94,47,0,0,0,19,0,0,0,0,16,12,0,0,0,0,0,0,47,0,0,0,0,0,18,0,0,16,0,0,13,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000636,070,54,047,07000US540479024020500,"Davy town, Browns Creek district, McDowell County, West Virginia",257,112,0,5,3,10,4,21,3,4,55,4,0,3,0,0,0,0,145,2,4,9,14,11,7,0,3,72,0,12,2,9,0,0,0
ACSSF,2011e5,wv,000,0043,0000637,070,54,047,07000US540479024043780,"Kimball town, Browns Creek district, McDowell County, West Virginia",254,93,0,0,0,3,7,22,0,0,37,2,9,2,5,3,3,0,161,8,0,0,13,0,5,0,0,58,10,36,15,10,0,6,0
ACSSF,2011e5,wv,000,0043,0000638,070,54,047,07000US540479024069844,"Roderfield CDP (part), Browns Creek district, McDowell County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000639,070,54,047,07000US540479024083764,"Vivian CDP, Browns Creek district, McDowell County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000640,070,54,047,07000US540479024085228,"Welch city (part), Browns Creek district, McDowell County, West Virginia",1934,971,7,0,39,47,81,24,54,19,402,50,102,32,59,36,19,0,963,7,0,10,69,63,29,52,8,373,92,122,21,86,26,5,0
ACSSF,2011e5,wv,000,0043,0000641,070,54,047,07000US540479024099999,"Remainder of Browns Creek district, Browns Creek district, McDowell County, West Virginia",1669,890,42,31,52,175,46,57,77,0,318,37,19,0,36,0,0,0,779,29,0,12,72,93,81,0,21,401,1,10,19,40,0,0,0
ACSSF,2011e5,wv,000,0043,0000642,070,54,047,07000US540479234501780,"Anawalt town, North Elkin district, McDowell County, West Virginia",371,90,0,0,0,0,8,6,0,0,47,10,9,3,5,2,0,0,281,0,0,23,87,0,0,8,0,110,19,13,13,0,3,5,0
ACSSF,2011e5,wv,000,0043,0000643,070,54,047,07000US540479234519324,"Crumpler CDP, North Elkin district, McDowell County, West Virginia",121,59,0,0,0,11,0,0,0,0,34,0,0,0,14,0,0,0,62,0,0,0,0,0,0,0,0,58,0,0,0,0,4,0,0
ACSSF,2011e5,wv,000,0043,0000644,070,54,047,07000US540479234530196,"Gary city, North Elkin district, McDowell County, West Virginia",731,346,7,0,11,25,11,31,14,0,168,0,44,10,17,8,0,0,385,0,3,29,15,15,12,17,3,197,15,43,15,16,5,0,0
ACSSF,2011e5,wv,000,0043,0000645,070,54,047,07000US540479234543516,"Keystone city, North Elkin district, McDowell County, West Virginia",240,81,0,0,17,0,5,8,2,0,23,2,18,6,0,0,0,0,159,0,0,0,25,10,5,6,0,62,13,15,0,23,0,0,0
ACSSF,2011e5,wv,000,0043,0000646,070,54,047,07000US540479234552588,"Maybeury CDP, North Elkin district, McDowell County, West Virginia",72,46,0,0,0,0,0,0,0,0,13,0,8,0,25,0,0,0,26,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000647,070,54,047,07000US540479234559428,"Northfork town, North Elkin district, McDowell County, West Virginia",489,234,0,9,11,23,0,28,48,0,68,0,19,10,18,0,0,0,255,0,0,18,13,14,0,6,0,135,3,48,0,18,0,0,0
ACSSF,2011e5,wv,000,0043,0000648,070,54,047,07000US540479234561684,"Pageton CDP, North Elkin district, McDowell County, West Virginia",140,67,0,13,0,9,0,0,0,0,0,0,45,0,0,0,0,0,73,0,0,0,0,0,0,0,0,28,0,45,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000649,070,54,047,07000US540479234585228,"Welch city (part), North Elkin district, McDowell County, West Virginia",22,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000650,070,54,047,07000US540479234599999,"Remainder of North Elkin district, North Elkin district, McDowell County, West Virginia",1569,760,0,20,47,66,60,99,0,0,240,36,137,24,18,13,0,0,809,0,0,24,50,121,112,0,0,244,44,121,34,12,47,0,0
ACSSF,2011e5,wv,000,0043,0000651,070,54,047,07000US540479271209700,"Bradshaw town, Sandy River district, McDowell County, West Virginia",303,182,0,3,0,72,3,24,10,18,26,2,17,2,3,0,2,0,121,3,0,3,3,0,0,9,0,85,0,11,4,3,0,0,0
ACSSF,2011e5,wv,000,0043,0000652,070,54,047,07000US540479271239652,"Iaeger town, Sandy River district, McDowell County, West Virginia",366,204,0,3,12,36,5,0,44,0,30,8,29,10,3,24,0,0,162,0,0,9,56,6,8,2,0,43,12,18,8,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000653,070,54,047,07000US540479271267228,"Raysal CDP (part), Sandy River district, McDowell County, West Virginia",135,48,0,0,16,0,17,0,0,0,15,0,0,0,0,0,0,0,87,0,0,0,0,19,0,0,0,68,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000654,070,54,047,07000US540479271269844,"Roderfield CDP (part), Sandy River district, McDowell County, West Virginia",69,49,0,0,14,15,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000655,070,54,047,07000US540479271299999,"Remainder of Sandy River district, Sandy River district, McDowell County, West Virginia",3223,1522,2,49,161,244,60,129,110,28,516,36,92,18,62,15,0,0,1701,0,4,158,153,92,127,114,11,793,62,92,83,0,12,0,0
ACSSF,2011e5,wv,000,0043,0000656,070,54,049,07000US540499215404612,"Barrackville town, Middletown district, Marion County, West Virginia",972,450,0,4,0,6,8,12,16,0,225,38,63,7,34,31,0,6,522,0,0,0,9,25,16,29,0,248,24,69,12,63,27,0,0
ACSSF,2011e5,wv,000,0043,0000657,070,54,049,07000US540499215426452,"Fairmont city (part), Middletown district, Marion County, West Virginia",8495,3984,43,0,12,39,124,169,115,55,1329,323,493,134,666,286,104,92,4511,29,11,19,93,88,129,205,68,1602,358,694,292,644,238,10,31
ACSSF,2011e5,wv,000,0043,0000658,070,54,049,07000US540499215464228,"Pleasant Valley city (part), Middletown district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000659,070,54,049,07000US540499215499999,"Remainder of Middletown district, Middletown district, Marion County, West Virginia",1854,855,0,8,0,12,24,13,40,0,278,22,140,18,166,41,88,5,999,0,3,8,85,16,23,8,0,309,115,141,61,148,57,15,10
ACSSF,2011e5,wv,000,0043,0000660,070,54,049,07000US540499241826452,"Fairmont city (part), Palatine district, Marion County, West Virginia",4000,1776,11,0,0,19,32,94,39,12,632,123,306,53,289,125,29,12,2224,0,0,0,63,14,54,18,20,789,172,288,214,392,180,20,0
ACSSF,2011e5,wv,000,0043,0000661,070,54,049,07000US540499241864228,"Pleasant Valley city (part), Palatine district, Marion County, West Virginia",2180,1006,9,0,33,34,22,0,4,0,365,94,143,16,222,41,15,8,1174,2,0,0,9,32,49,23,3,454,89,73,116,190,89,37,8
ACSSF,2011e5,wv,000,0043,0000662,070,54,049,07000US540499241886620,"White Hall town, Palatine district, Marion County, West Virginia",393,195,0,0,0,0,3,3,0,5,42,10,23,20,51,36,2,0,198,0,0,0,6,0,3,0,4,52,3,51,18,32,25,4,0
ACSSF,2011e5,wv,000,0043,0000663,070,54,049,07000US540499241888708,"Worthington town (part), Palatine district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000664,070,54,049,07000US540499241899999,"Remainder of Palatine district, Palatine district, Marion County, West Virginia",8725,4169,3,10,40,172,82,169,172,25,1718,173,463,259,477,366,40,0,4556,4,0,6,145,149,95,122,27,1965,228,610,316,573,250,55,11
ACSSF,2011e5,wv,000,0043,0000665,070,54,049,07000US540499359413468,"Carolina CDP, West Augusta district, Marion County, West Virginia",285,144,0,0,0,21,0,0,0,0,87,0,36,0,0,0,0,0,141,0,0,0,0,0,16,0,0,72,0,15,0,21,17,0,0
ACSSF,2011e5,wv,000,0043,0000666,070,54,049,07000US540499359426524,"Fairview town, West Augusta district, Marion County, West Virginia",312,125,0,0,0,13,2,10,8,0,35,2,37,0,18,0,0,0,187,0,0,0,10,0,6,15,4,83,7,42,8,9,0,3,0
ACSSF,2011e5,wv,000,0043,0000667,070,54,049,07000US540499359426932,"Farmington town, West Augusta district, Marion County, West Virginia",469,240,0,0,5,0,4,31,3,4,150,18,6,2,14,3,0,0,229,0,0,5,0,16,16,2,0,119,15,41,0,13,2,0,0
ACSSF,2011e5,wv,000,0043,0000668,070,54,049,07000US540499359432908,"Grant Town town, West Augusta district, Marion County, West Virginia",376,163,0,0,9,0,3,10,4,0,79,0,40,10,4,4,0,0,213,0,0,0,16,8,6,4,0,108,9,20,18,5,19,0,0
ACSSF,2011e5,wv,000,0043,0000669,070,54,049,07000US540499359439676,"Idamay CDP, West Augusta district, Marion County, West Virginia",230,108,0,0,0,0,0,0,0,0,62,10,9,0,27,0,0,0,122,0,0,0,0,32,0,0,0,23,25,31,0,11,0,0,0
ACSSF,2011e5,wv,000,0043,0000670,070,54,049,07000US540499359451100,"Mannington city, West Augusta district, Marion County, West Virginia",1568,748,17,0,0,28,18,18,92,5,393,48,32,6,74,11,6,0,820,22,0,2,0,40,81,5,5,313,62,86,99,71,28,6,0
ACSSF,2011e5,wv,000,0043,0000671,070,54,049,07000US540499359455276,"Monongah town, West Augusta district, Marion County, West Virginia",1028,479,0,0,0,0,12,22,13,8,221,74,39,34,49,7,0,0,549,0,0,0,61,4,6,20,4,222,54,78,34,51,15,0,0
ACSSF,2011e5,wv,000,0043,0000672,070,54,049,07000US540499359466460,"Rachel CDP, West Augusta district, Marion County, West Virginia",139,83,0,0,0,14,0,0,0,11,58,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,32,9,15,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000673,070,54,049,07000US540499359468908,"Rivesville town, West Augusta district, Marion County, West Virginia",964,492,0,0,0,11,19,8,30,0,218,39,89,0,49,8,10,11,472,0,0,0,0,3,6,7,0,245,16,78,52,39,26,0,0
ACSSF,2011e5,wv,000,0043,0000674,070,54,049,07000US540499359488708,"Worthington town (part), West Augusta district, Marion County, West Virginia",186,90,0,0,0,0,0,0,6,0,56,0,28,0,0,0,0,0,96,0,0,0,0,0,0,0,0,64,3,16,5,0,4,0,4
ACSSF,2011e5,wv,000,0043,0000675,070,54,049,07000US540499359499999,"Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",7046,3589,39,0,67,131,109,298,159,10,1953,178,307,38,165,59,23,53,3457,31,22,51,179,92,149,148,10,1566,293,334,307,137,118,12,8
ACSSF,2011e5,wv,000,0043,0000676,070,54,051,07000US540519078006340,"Benwood city, District 1, Marshall County, West Virginia",982,440,0,0,0,14,18,16,3,0,222,43,80,14,23,7,0,0,542,7,0,3,10,13,26,31,0,269,28,68,51,32,4,0,0
ACSSF,2011e5,wv,000,0043,0000677,070,54,051,07000US540519078050260,"McMechen city, District 1, Marshall County, West Virginia",1172,582,5,0,0,6,13,33,6,8,254,41,52,61,76,17,10,0,590,0,0,0,6,0,13,18,4,303,61,63,13,80,29,0,0
ACSSF,2011e5,wv,000,0043,0000678,070,54,051,07000US540519078086452,"Wheeling city (part), District 1, Marshall County, West Virginia",233,126,0,0,0,0,0,0,0,0,35,15,0,66,10,0,0,0,107,0,0,0,0,0,0,0,8,90,0,0,0,9,0,0,0
ACSSF,2011e5,wv,000,0043,0000679,070,54,051,07000US540519078099999,"District Remainder of 1, District 1, Marshall County, West Virginia",5248,2534,31,1,0,79,71,50,81,39,1143,151,290,185,258,111,22,22,2714,10,1,9,42,23,47,70,51,1259,138,469,191,274,117,0,13
ACSSF,2011e5,wv,000,0043,0000680,070,54,051,07000US540519081656020,"Moundsville city, District 2, Marshall County, West Virginia",6864,3100,60,2,14,80,20,58,72,61,1193,412,552,171,347,8,0,50,3764,109,0,66,83,155,63,221,44,1797,201,342,383,183,89,28,0
ACSSF,2011e5,wv,000,0043,0000681,070,54,051,07000US540519081699999,"District Remainder of 2, District 2, Marshall County, West Virginia",629,323,0,0,0,0,0,0,69,0,144,14,21,22,40,0,0,13,306,0,0,0,19,43,0,0,21,145,36,0,0,33,0,0,9
ACSSF,2011e5,wv,000,0043,0000682,070,54,051,07000US540519085212484,"Cameron city, District 3, Marshall County, West Virginia",688,305,15,0,0,10,14,0,2,4,191,4,50,2,10,3,0,0,383,2,0,11,15,22,24,6,7,206,48,13,12,8,9,0,0
ACSSF,2011e5,wv,000,0043,0000683,070,54,051,07000US540519085231492,"Glen Dale city, District 3, Marshall County, West Virginia",1147,571,0,0,0,3,4,0,14,0,194,45,88,53,77,43,39,11,576,2,0,0,0,9,6,7,10,211,41,70,63,75,76,6,0
ACSSF,2011e5,wv,000,0043,0000684,070,54,051,07000US540519085299999,"District Remainder of 3, District 3, Marshall County, West Virginia",6837,3411,37,0,53,77,88,66,95,80,1681,185,369,325,232,65,8,50,3426,30,0,16,51,67,44,113,50,1512,233,518,271,372,114,22,13
ACSSF,2011e5,wv,000,0043,0000685,070,54,053,07000US540539004899999,"Arbuckle district, Arbuckle district, Mason County, West Virginia",756,359,19,0,0,25,16,14,0,8,180,0,43,28,0,10,16,0,397,0,0,0,0,11,0,0,0,218,32,33,15,88,0,0,0
ACSSF,2011e5,wv,000,0043,0000686,070,54,053,07000US540539061202188,"Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",66,50,0,0,0,35,0,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000687,070,54,053,07000US540539061229716,"Gallipolis Ferry CDP, Clendenin district, Mason County, West Virginia",731,366,11,0,0,27,0,18,22,0,202,0,57,0,29,0,0,0,365,9,0,0,23,23,17,0,0,167,44,34,34,14,0,0,0
ACSSF,2011e5,wv,000,0043,0000688,070,54,053,07000US540539061236436,"Henderson town, Clendenin district, Mason County, West Virginia",138,68,0,0,0,8,9,2,0,11,31,0,2,2,3,0,0,0,70,16,0,2,4,2,6,4,3,21,2,4,3,0,0,3,0
ACSSF,2011e5,wv,000,0043,0000689,070,54,053,07000US540539061299999,"Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",2085,1015,14,0,0,17,8,101,44,20,617,42,85,22,36,0,9,0,1070,25,36,0,20,29,45,52,14,504,51,170,57,15,52,0,0
ACSSF,2011e5,wv,000,0043,0000690,070,54,053,07000US540539064846300,"Leon town, Cologne district, Mason County, West Virginia",87,37,0,0,0,7,0,3,0,0,15,5,4,0,0,3,0,0,50,0,0,5,6,0,3,11,0,21,2,2,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000691,070,54,053,07000US540539064899999,"Remainder of Cologne district, Cologne district, Mason County, West Virginia",847,433,17,0,0,16,14,52,36,0,210,0,47,10,31,0,0,0,414,0,0,0,13,58,34,0,0,207,21,29,0,39,13,0,0
ACSSF,2011e5,wv,000,0043,0000692,070,54,053,07000US540539066099999,"Cooper district, Cooper district, Mason County, West Virginia",1549,629,0,0,0,27,0,0,25,23,264,69,73,47,101,0,0,0,920,0,0,0,83,22,40,17,0,346,72,167,122,0,51,0,0
ACSSF,2011e5,wv,000,0043,0000693,070,54,053,07000US540539126035500,"Hartford City town (part), Graham district, Mason County, West Virginia",392,214,0,0,0,23,6,10,0,0,129,15,20,0,7,4,0,0,178,0,0,0,5,12,0,6,0,91,11,25,22,6,0,0,0
ACSSF,2011e5,wv,000,0043,0000694,070,54,053,07000US540539126058564,"New Haven town, Graham district, Mason County, West Virginia",1124,475,0,0,5,16,0,2,10,0,220,19,112,44,36,6,5,0,649,0,0,0,24,0,22,34,7,285,40,39,98,65,32,0,3
ACSSF,2011e5,wv,000,0043,0000695,070,54,053,07000US540539126099999,"Remainder of Graham district, Graham district, Mason County, West Virginia",429,237,0,0,0,34,0,33,0,0,85,17,68,0,0,0,0,0,192,0,0,0,22,0,5,5,9,98,0,43,10,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000696,070,54,053,07000US540539151202188,"Apple Grove CDP (part), Hannan district, Mason County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000697,070,54,053,07000US540539151299999,"Remainder of Hannan district, Hannan district, Mason County, West Virginia",1902,855,0,32,22,76,26,20,55,7,331,0,92,4,127,63,0,0,1047,39,0,13,102,60,26,54,10,402,73,203,10,39,16,0,0
ACSSF,2011e5,wv,000,0043,0000698,070,54,053,07000US540539186064708,"Point Pleasant city (part), Lewis district, Mason County, West Virginia",2719,1210,12,0,29,24,36,48,0,0,465,130,157,98,125,23,31,32,1509,14,0,23,161,25,97,69,10,572,110,117,90,158,54,9,0
ACSSF,2011e5,wv,000,0043,0000699,070,54,053,07000US540539186099999,"Remainder of Lewis district, Lewis district, Mason County, West Virginia",1234,636,0,0,26,22,7,23,0,0,331,79,81,0,23,14,30,0,598,0,0,29,67,29,5,30,6,297,26,41,37,2,29,0,0
ACSSF,2011e5,wv,000,0043,0000700,070,54,053,07000US540539265264708,"Point Pleasant city (part), Robinson district, Mason County, West Virginia",244,101,0,0,0,0,0,12,0,0,23,10,0,45,0,11,0,0,143,0,0,0,11,0,0,0,0,43,9,9,71,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000701,070,54,053,07000US540539265299999,"Remainder of Robinson district, Robinson district, Mason County, West Virginia",2096,920,18,0,20,126,1,13,0,2,405,39,121,54,34,74,13,0,1176,0,0,21,19,83,49,9,0,309,136,187,126,195,42,0,0
ACSSF,2011e5,wv,000,0043,0000702,070,54,053,07000US540539326499999,"Union district, Union district, Mason County, West Virginia",1058,553,15,0,0,85,31,57,20,0,219,11,42,0,73,0,0,0,505,10,0,0,0,29,0,0,0,353,0,89,0,16,8,0,0
ACSSF,2011e5,wv,000,0043,0000703,070,54,053,07000US540539343235500,"Hartford City town (part), Waggener district, Mason County, West Virginia",202,100,0,0,0,8,8,9,12,12,18,7,9,17,0,0,0,0,102,0,0,0,0,9,3,0,0,52,6,7,15,5,5,0,0
ACSSF,2011e5,wv,000,0043,0000704,070,54,053,07000US540539343252180,"Mason town, Waggener district, Mason County, West Virginia",887,437,0,0,8,34,5,15,58,11,169,13,74,3,38,0,9,0,450,5,0,0,13,3,41,7,0,250,16,30,38,43,4,0,0
ACSSF,2011e5,wv,000,0043,0000705,070,54,053,07000US540539343299999,"Remainder of Waggener district, Waggener district, Mason County, West Virginia",810,410,0,0,0,1,0,45,11,63,194,0,0,6,81,9,0,0,400,1,1,0,0,23,0,0,0,195,25,88,44,23,0,0,0
ACSSF,2011e5,wv,000,0043,0000706,070,54,055,07000US540559090008524,"Bluefield city (part), District I, Mercer County, West Virginia",7493,3408,24,1,16,105,47,86,84,0,1204,150,709,93,589,192,100,8,4085,31,0,21,96,52,40,93,61,1450,331,722,309,463,348,36,32
ACSSF,2011e5,wv,000,0043,0000707,070,54,055,07000US540559090008764,"Bluewell CDP, District I, Mercer County, West Virginia",1638,809,16,0,0,32,0,17,34,12,435,38,139,12,49,0,25,0,829,0,0,19,0,0,43,51,0,464,56,89,39,68,0,0,0
ACSSF,2011e5,wv,000,0043,0000708,070,54,055,07000US540559090009796,"Bramwell town, District I, Mercer County, West Virginia",391,161,0,0,13,32,7,0,0,0,71,0,23,6,2,7,0,0,230,0,0,0,11,2,18,7,0,85,6,41,20,30,10,0,0
ACSSF,2011e5,wv,000,0043,0000709,070,54,055,07000US540559090010948,"Brush Fork CDP, District I, Mercer County, West Virginia",745,313,0,0,0,0,28,14,0,0,122,11,104,0,34,0,0,0,432,0,0,19,0,14,0,13,0,215,21,65,13,46,13,0,13
ACSSF,2011e5,wv,000,0043,0000710,070,54,055,07000US540559090099999,"District Remainder of I, District I, Mercer County, West Virginia",3200,1441,0,0,35,211,127,111,46,0,532,88,121,52,99,9,10,0,1759,0,19,53,58,28,194,123,8,704,91,169,135,123,29,25,0
ACSSF,2011e5,wv,000,0043,0000711,070,54,055,07000US540559091265692,"Princeton city (part), District II, Mercer County, West Virginia",4752,2106,35,8,67,51,26,76,88,36,1037,70,314,55,187,32,24,0,2646,3,0,22,101,105,98,100,77,1026,166,427,86,306,118,11,0
ACSSF,2011e5,wv,000,0043,0000712,070,54,055,07000US540559091299999,"District Remainder of II, District II, Mercer County, West Virginia",11482,5201,84,17,148,286,248,173,99,140,1823,357,666,175,642,150,123,70,6281,61,20,108,279,176,111,111,61,2657,429,608,381,893,282,64,40
ACSSF,2011e5,wv,000,0043,0000713,070,54,055,07000US540559092403292,"Athens town, District III, Mercer County, West Virginia",359,166,0,0,0,0,0,0,3,0,32,10,38,7,48,11,6,11,193,0,8,0,4,0,0,2,0,25,6,35,2,56,13,36,6
ACSSF,2011e5,wv,000,0043,0000714,070,54,055,07000US540559092408524,"Bluefield city (part), District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000715,070,54,055,07000US540559092445292,"Lashmeet CDP, District III, Mercer County, West Virginia",237,113,0,0,0,10,9,14,0,0,66,0,0,0,0,14,0,0,124,0,0,0,0,0,9,0,0,85,0,0,13,17,0,0,0
ACSSF,2011e5,wv,000,0043,0000716,070,54,055,07000US540559092452420,"Matoaka town, District III, Mercer County, West Virginia",199,99,0,0,0,4,18,11,0,0,58,0,8,0,0,0,0,0,100,2,0,5,13,6,8,3,0,18,3,36,0,6,0,0,0
ACSSF,2011e5,wv,000,0043,0000717,070,54,055,07000US540559092455372,"Montcalm CDP, District III, Mercer County, West Virginia",381,191,0,0,0,13,8,16,14,0,79,0,45,0,16,0,0,0,190,0,0,12,31,9,12,7,16,80,0,0,16,7,0,0,0
ACSSF,2011e5,wv,000,0043,0000718,070,54,055,07000US540559092460196,"Oakvale town, District III, Mercer County, West Virginia",102,49,0,0,0,9,0,10,0,0,23,0,7,0,0,0,0,0,53,3,0,0,0,7,0,0,0,36,0,0,7,0,0,0,0
