FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2012e5,wv,000,0043,0000770,070,54,065,07000US540659078604876,"Bath (Berkeley Springs) town (part), District 1, Morgan County, West Virginia",17,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000771,070,54,065,07000US540659078633100,"Great Cacapon CDP, District 1, Morgan County, West Virginia",285,85,0,0,0,16,10,2,0,0,49,0,0,0,8,0,0,0,200,0,0,0,0,0,48,13,0,85,0,0,35,16,3,0,0
ACSSF,2012e5,wv,000,0043,0000772,070,54,065,07000US540659078662332,"Paw Paw town, District 1, Morgan County, West Virginia",367,166,2,2,0,20,8,6,6,2,117,0,3,0,0,0,0,0,201,0,2,0,8,10,6,0,2,79,6,80,8,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000773,070,54,065,07000US540659078699999,"District Remainder of 1, District 1, Morgan County, West Virginia",3576,1844,44,0,0,100,45,102,76,32,955,43,117,97,175,31,11,16,1732,9,0,0,176,43,127,29,20,904,37,265,20,32,70,0,0
ACSSF,2012e5,wv,000,0043,0000774,070,54,065,07000US540659082204876,"Bath (Berkeley Springs) town (part), District 2, Morgan County, West Virginia",696,356,0,0,2,4,0,9,27,0,126,22,82,13,61,10,0,0,340,3,0,3,45,6,12,4,2,131,20,14,8,51,41,0,0
ACSSF,2012e5,wv,000,0043,0000775,070,54,065,07000US540659082299999,"District Remainder of 2, District 2, Morgan County, West Virginia",3593,1873,19,6,12,72,66,109,13,10,977,108,175,39,178,43,35,11,1720,27,10,23,51,30,76,53,7,665,125,214,142,184,77,11,25
ACSSF,2012e5,wv,000,0043,0000776,070,54,065,07000US540659085899999,"District 3, District 3, Morgan County, West Virginia",4250,1927,0,1,2,73,0,108,19,57,1050,32,137,113,226,86,11,12,2323,49,1,0,36,105,19,46,37,1061,94,300,79,361,122,13,0
ACSSF,2012e5,wv,000,0043,0000777,070,54,067,07000US540679013218604,"Craigsville CDP, Beaver district, Nicholas County, West Virginia",1451,588,8,0,29,38,16,13,16,0,370,18,49,13,2,16,0,0,863,16,0,74,78,17,10,16,13,348,41,83,100,36,31,0,0
ACSSF,2012e5,wv,000,0043,0000778,070,54,067,07000US540679013227196,"Fenwick CDP, Beaver district, Nicholas County, West Virginia",96,56,0,0,0,0,0,0,10,0,46,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000779,070,54,067,07000US540679013268116,"Richwood city, Beaver district, Nicholas County, West Virginia",1760,741,21,0,16,31,21,11,11,15,351,25,102,18,84,35,0,0,1019,12,10,10,47,53,53,45,64,474,24,104,35,68,20,0,0
ACSSF,2012e5,wv,000,0043,0000780,070,54,067,07000US540679013280476,"Tioga CDP, Beaver district, Nicholas County, West Virginia",69,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000781,070,54,067,07000US540679013299999,"Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",2078,1050,30,21,77,85,57,5,13,31,560,35,70,12,50,4,0,0,1028,33,0,55,33,34,57,10,10,540,37,128,11,77,3,0,0
ACSSF,2012e5,wv,000,0043,0000782,070,54,067,07000US540679134499999,"Grant district, Grant district, Nicholas County, West Virginia",1258,618,17,24,0,65,67,39,25,0,322,0,0,28,31,0,0,0,640,18,0,0,42,0,36,50,0,339,20,96,31,0,0,8,0
ACSSF,2012e5,wv,000,0043,0000783,070,54,067,07000US540679150007756,"Birch River CDP, Hamilton district, Nicholas County, West Virginia",87,44,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,9,0,16,0,18,0,0,0
ACSSF,2012e5,wv,000,0043,0000784,070,54,067,07000US540679150099999,"Remainder of Hamilton district, Hamilton district, Nicholas County, West Virginia",1887,1005,12,10,16,78,24,79,55,14,445,51,91,25,59,0,11,35,882,14,10,0,59,14,12,6,41,375,38,103,49,74,72,15,0
ACSSF,2012e5,wv,000,0043,0000785,070,54,067,07000US540679171606052,"Belva CDP, Jefferson district, Nicholas County, West Virginia",70,38,0,0,0,0,0,0,0,0,34,0,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,12,0,17,0,3,0,0,0
ACSSF,2012e5,wv,000,0043,0000786,070,54,067,07000US540679171621628,"Dixie CDP (part), Jefferson district, Nicholas County, West Virginia",119,61,0,0,0,0,0,0,0,0,34,0,8,0,7,12,0,0,58,0,0,0,0,0,0,0,0,32,0,0,8,11,7,0,0
ACSSF,2012e5,wv,000,0043,0000787,070,54,067,07000US540679171699999,"Remainder of Jefferson district, Jefferson district, Nicholas County, West Virginia",822,396,0,0,5,13,20,18,25,0,241,11,38,13,12,0,0,0,426,0,0,5,19,29,14,0,12,217,22,20,38,37,13,0,0
ACSSF,2012e5,wv,000,0043,0000788,070,54,067,07000US540679175258180,"Nettie CDP, Kentucky district, Nicholas County, West Virginia",642,352,0,0,0,6,0,0,0,0,317,0,29,0,0,0,0,0,290,0,0,0,0,0,0,0,0,194,47,49,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000789,070,54,067,07000US540679175299999,"Remainder of Kentucky district, Kentucky district, Nicholas County, West Virginia",2408,1124,0,0,13,39,0,19,0,0,633,22,121,45,88,80,17,47,1284,12,0,0,71,0,20,16,0,634,44,133,42,63,117,33,99
ACSSF,2012e5,wv,000,0043,0000790,070,54,067,07000US540679307277980,"Summersville town (part), Summersville district, Nicholas County, West Virginia",2746,1354,76,0,0,0,21,44,46,28,380,39,129,148,274,96,62,11,1392,0,0,9,56,37,42,6,13,423,132,141,244,177,112,0,0
ACSSF,2012e5,wv,000,0043,0000791,070,54,067,07000US540679307299999,"Remainder of Summersville district, Summersville district, Nicholas County, West Virginia",1024,488,0,0,0,26,0,0,32,33,249,36,65,12,30,5,0,0,536,0,17,0,0,22,13,29,0,203,50,98,11,35,41,17,0
ACSSF,2012e5,wv,000,0043,0000792,070,54,067,07000US540679366077980,"Summersville town (part), Wilderness district, Nicholas County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000793,070,54,067,07000US540679366099999,"Remainder of Wilderness district, Wilderness district, Nicholas County, West Virginia",2161,1073,43,0,56,70,0,0,0,0,540,25,160,7,91,81,0,0,1088,17,0,9,35,7,55,0,0,587,40,112,80,106,40,0,0
ACSSF,2012e5,wv,000,0043,0000794,070,54,069,07000US540699078815916,"Clearview village, District 1, Ohio County, West Virginia",430,222,0,0,0,0,0,3,2,0,92,19,38,14,13,31,6,4,208,0,0,0,2,0,0,2,0,68,30,30,30,28,18,0,0
ACSSF,2012e5,wv,000,0043,0000795,070,54,069,07000US540699078880932,"Triadelphia town, District 1, Ohio County, West Virginia",639,308,0,0,0,5,3,24,0,0,137,29,53,12,41,4,0,0,331,33,0,0,2,0,8,9,11,171,7,25,16,34,3,12,0
ACSSF,2012e5,wv,000,0043,0000796,070,54,069,07000US540699078882732,"Valley Grove village, District 1, Ohio County, West Virginia",395,192,0,0,0,9,4,2,1,6,98,7,33,25,5,2,0,0,203,0,0,0,6,2,10,12,0,101,2,17,8,37,0,0,8
ACSSF,2012e5,wv,000,0043,0000797,070,54,069,07000US540699078885876,"West Liberty town, District 1, Ohio County, West Virginia",310,138,0,0,0,0,4,0,0,0,54,4,31,8,24,13,0,0,172,0,0,0,0,5,0,0,0,60,4,30,37,21,15,0,0
ACSSF,2012e5,wv,000,0043,0000798,070,54,069,07000US540699078886452,"Wheeling city (part), District 1, Ohio County, West Virginia",3224,1377,6,0,8,27,8,8,0,20,516,78,185,203,213,91,4,10,1847,7,0,13,25,30,40,9,31,712,126,189,102,245,275,43,0
ACSSF,2012e5,wv,000,0043,0000799,070,54,069,07000US540699078899999,"District Remainder of 1, District 1, Ohio County, West Virginia",5945,2777,7,0,2,43,24,79,14,12,1041,245,276,62,601,194,153,24,3168,0,0,0,19,34,20,63,58,1152,217,392,174,755,183,66,35
ACSSF,2012e5,wv,000,0043,0000800,070,54,069,07000US540699082486452,"Wheeling city (part), District 2, Ohio County, West Virginia",8888,4377,71,3,13,123,32,54,95,119,1417,359,658,193,768,259,80,133,4511,16,9,23,75,82,88,94,79,1741,325,681,294,654,289,21,40
ACSSF,2012e5,wv,000,0043,0000801,070,54,069,07000US540699082499999,"District Remainder of 2, District 2, Ohio County, West Virginia",367,188,0,0,0,0,8,31,0,0,103,0,14,32,0,0,0,0,179,0,0,0,0,0,0,0,0,70,20,40,37,12,0,0,0
ACSSF,2012e5,wv,000,0043,0000802,070,54,069,07000US540699086206940,"Bethlehem village, District 3, Ohio County, West Virginia",1830,872,0,0,8,0,0,4,8,12,316,68,116,75,186,62,12,5,958,0,5,0,22,0,9,0,3,321,72,171,118,121,108,8,0
ACSSF,2012e5,wv,000,0043,0000803,070,54,069,07000US540699086286452,"Wheeling city (part), District 3, Ohio County, West Virginia",8102,3519,17,0,0,34,49,98,62,35,1165,138,690,212,628,280,59,52,4583,72,0,9,116,137,56,54,45,1541,271,724,292,814,337,106,9
ACSSF,2012e5,wv,000,0043,0000804,070,54,069,07000US540699086299999,"District Remainder of 3, District 3, Ohio County, West Virginia",639,282,0,0,0,12,11,0,12,0,158,14,18,9,48,0,0,0,357,0,0,0,12,0,47,0,11,94,52,106,23,0,12,0,0
ACSSF,2012e5,wv,000,0043,0000805,070,54,071,07000US540719046229044,"Franklin town, Central district, Pendleton County, West Virginia",571,251,0,8,0,22,1,11,17,7,119,3,21,12,27,0,3,0,320,0,5,0,23,9,10,14,2,172,19,22,1,15,21,6,1
ACSSF,2012e5,wv,000,0043,0000806,070,54,071,07000US540719046299999,"Remainder of Central district, Central district, Pendleton County, West Virginia",1299,717,0,0,0,95,23,10,12,0,287,16,124,51,69,12,0,18,582,21,0,0,0,0,21,0,0,276,53,37,80,80,14,0,0
ACSSF,2012e5,wv,000,0043,0000807,070,54,071,07000US540719098709868,"Brandywine CDP, Eastern district, Pendleton County, West Virginia",159,64,0,0,10,0,8,0,12,0,34,0,0,0,0,0,0,0,95,0,16,0,0,8,8,0,0,53,10,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000808,070,54,071,07000US540719098799999,"Remainder of Eastern district, Eastern district, Pendleton County, West Virginia",1637,801,21,0,9,71,10,23,6,5,397,50,82,18,87,8,14,0,836,0,0,0,39,22,49,28,8,345,108,69,56,67,45,0,0
ACSSF,2012e5,wv,000,0043,0000809,070,54,071,07000US540719361599999,"Western district, Western district, Pendleton County, West Virginia",2020,1000,25,18,16,90,44,42,8,0,481,84,43,46,73,12,5,13,1020,33,0,8,67,17,48,15,0,479,59,152,46,66,30,0,0
ACSSF,2012e5,wv,000,0043,0000810,070,54,073,07000US540739089206004,"Belmont city, District A, Pleasants County, West Virginia",786,355,0,2,0,13,4,14,5,2,198,14,66,6,18,13,0,0,431,0,0,0,15,10,45,3,11,153,34,91,15,45,9,0,0
ACSSF,2012e5,wv,000,0043,0000811,070,54,073,07000US540739089299999,"District Remainder of A, District A, Pleasants County, West Virginia",554,296,0,0,0,0,0,12,0,13,166,67,30,8,0,0,0,0,258,0,0,0,10,0,9,13,0,74,65,43,26,8,10,0,0
ACSSF,2012e5,wv,000,0043,0000812,070,54,073,07000US540739089499999,"District B, District B, Pleasants County, West Virginia",1373,717,0,0,6,68,45,13,0,0,301,11,162,27,23,61,0,0,656,7,0,0,0,9,8,0,22,423,0,102,33,46,6,0,0
ACSSF,2012e5,wv,000,0043,0000813,070,54,073,07000US540739089671356,"St. Marys city (part), District C, Pleasants County, West Virginia",1301,678,0,0,0,27,0,38,0,0,299,64,162,36,35,17,0,0,623,0,0,10,5,5,10,4,0,257,40,97,72,82,41,0,0
ACSSF,2012e5,wv,000,0043,0000814,070,54,073,07000US540739089699999,"District Remainder of C, District C, Pleasants County, West Virginia",108,59,0,0,0,0,0,0,0,8,31,0,0,20,0,0,0,0,49,0,0,0,15,0,0,0,0,6,0,14,9,5,0,0,0
ACSSF,2012e5,wv,000,0043,0000815,070,54,073,07000US540739089871356,"St. Marys city (part), District D, Pleasants County, West Virginia",237,117,0,0,6,0,0,0,0,0,23,6,8,48,15,11,0,0,120,0,0,0,0,0,8,10,0,42,9,14,6,8,23,0,0
ACSSF,2012e5,wv,000,0043,0000816,070,54,073,07000US540739089899999,"District Remainder of D, District D, Pleasants County, West Virginia",1122,693,0,0,8,0,0,0,30,27,336,60,177,17,28,10,0,0,429,0,0,0,15,2,6,8,0,250,12,54,33,34,15,0,0
ACSSF,2012e5,wv,000,0043,0000817,070,54,075,07000US540759099651676,"Marlinton town (part), Edray district, Pocahontas County, West Virginia",807,366,0,0,9,30,8,13,15,47,117,41,41,3,37,5,0,0,441,10,5,7,28,23,25,41,12,167,20,17,35,49,2,0,0
ACSSF,2012e5,wv,000,0043,0000818,070,54,075,07000US540759099699999,"Remainder of Edray district, Edray district, Pocahontas County, West Virginia",1536,762,1,9,0,45,27,15,36,6,381,37,92,35,78,0,0,0,774,11,0,0,26,0,39,46,10,356,37,95,22,104,28,0,0
ACSSF,2012e5,wv,000,0043,0000819,070,54,075,07000US540759141604780,"Bartow CDP, Greenbank district, Pocahontas County, West Virginia",133,69,0,0,0,15,0,23,0,0,31,0,0,0,0,0,0,0,64,0,0,0,10,0,0,0,0,31,0,23,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000820,070,54,075,07000US540759141613684,"Cass CDP, Greenbank district, Pocahontas County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000821,070,54,075,07000US540759141622852,"Durbin town, Greenbank district, Pocahontas County, West Virginia",216,106,0,2,0,15,8,7,6,0,42,0,7,3,16,0,0,0,110,0,0,2,15,6,3,8,0,46,0,7,0,23,0,0,0
ACSSF,2012e5,wv,000,0043,0000822,070,54,075,07000US540759141628948,"Frank CDP, Greenbank district, Pocahontas County, West Virginia",30,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000823,070,54,075,07000US540759141633124,"Green Bank CDP, Greenbank district, Pocahontas County, West Virginia",125,60,0,0,0,0,0,0,0,0,0,0,11,28,21,0,0,0,65,0,0,0,0,0,0,0,0,14,0,26,0,0,25,0,0
ACSSF,2012e5,wv,000,0043,0000824,070,54,075,07000US540759141699999,"Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",1397,655,0,11,9,27,22,5,42,0,324,25,78,32,37,29,0,14,742,9,0,0,29,20,0,6,0,330,54,70,36,130,43,0,15
ACSSF,2012e5,wv,000,0043,0000825,070,54,075,07000US540759165639412,"Huntersville CDP, Huntersville district, Pocahontas County, West Virginia",215,127,0,0,0,14,0,0,0,0,26,9,13,6,30,29,0,0,88,0,0,0,0,0,0,0,0,45,8,28,0,7,0,0,0
ACSSF,2012e5,wv,000,0043,0000826,070,54,075,07000US540759165651676,"Marlinton town (part), Huntersville district, Pocahontas County, West Virginia",27,11,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000827,070,54,075,07000US540759165699999,"Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",713,387,9,0,0,16,23,6,7,0,249,29,25,0,23,0,0,0,326,0,0,4,0,5,20,17,7,122,41,80,11,0,19,0,0
ACSSF,2012e5,wv,000,0043,0000828,070,54,075,07000US540759194437372,"Hillsboro town, Little Levels district, Pocahontas County, West Virginia",285,204,0,0,0,24,0,18,9,0,119,5,23,3,3,0,0,0,81,0,0,3,3,10,0,0,3,24,9,17,6,6,0,0,0
ACSSF,2012e5,wv,000,0043,0000829,070,54,075,07000US540759194499999,"Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",1129,614,8,0,28,18,0,63,27,5,223,59,56,17,97,13,0,0,515,0,0,0,13,0,13,0,0,146,36,92,66,140,9,0,0
ACSSF,2012e5,wv,000,0043,0000830,070,54,077,07000US540779109603460,"Aurora CDP, Fifth district, Preston County, West Virginia",221,131,0,0,0,0,8,34,0,0,37,9,43,0,0,0,0,0,90,0,0,0,0,10,0,0,0,59,0,0,10,11,0,0,0
ACSSF,2012e5,wv,000,0043,0000831,070,54,077,07000US540779109658300,"Newburg town (part), Fifth district, Preston County, West Virginia",178,76,0,0,0,4,4,1,1,0,55,5,5,1,0,0,0,0,102,0,0,0,0,5,6,0,0,30,2,3,3,53,0,0,0
ACSSF,2012e5,wv,000,0043,0000832,070,54,077,07000US540779109670588,"Rowlesburg town (part), Fifth district, Preston County, West Virginia",462,226,0,0,14,24,19,0,3,0,119,9,5,5,22,6,0,0,236,0,0,0,4,11,7,6,0,145,13,14,8,19,9,0,0
ACSSF,2012e5,wv,000,0043,0000833,070,54,077,07000US540779109681268,"Tunnelton town, Fifth district, Preston County, West Virginia",232,100,1,0,3,7,3,3,0,2,62,0,16,0,2,1,0,0,132,0,0,0,8,2,7,0,1,96,5,5,3,2,3,0,0
ACSSF,2012e5,wv,000,0043,0000834,070,54,077,07000US540779109699999,"Remainder of Fifth district, Fifth district, Preston County, West Virginia",3272,1674,24,0,0,115,40,56,10,31,873,143,207,27,102,27,11,8,1598,41,0,0,51,21,8,70,28,875,103,141,79,141,40,0,0
ACSSF,2012e5,wv,000,0043,0000835,070,54,077,07000US540779110010852,"Bruceton Mills town, First district, Preston County, West Virginia",56,24,0,0,0,3,0,0,0,0,15,0,6,0,0,0,0,0,32,0,0,0,0,0,2,0,0,15,0,3,8,0,4,0,0
ACSSF,2012e5,wv,000,0043,0000836,070,54,077,07000US540779110052228,"Masontown town, First district, Preston County, West Virginia",636,302,0,0,8,0,6,14,0,0,145,23,48,11,37,10,0,0,334,12,0,0,4,12,10,11,0,166,7,46,17,30,19,0,0
ACSSF,2012e5,wv,000,0043,0000837,070,54,077,07000US540779110067636,"Reedsville town, First district, Preston County, West Virginia",431,194,0,0,0,15,6,11,4,0,90,4,29,8,19,8,0,0,237,0,0,0,4,0,7,5,5,109,21,54,3,23,6,0,0
ACSSF,2012e5,wv,000,0043,0000838,070,54,077,07000US540779110099999,"Remainder of First district, First district, Preston County, West Virginia",3762,1827,12,19,13,57,18,83,47,0,807,114,205,180,217,50,5,0,1935,0,0,0,81,37,61,47,23,813,80,228,147,307,61,18,32
ACSSF,2012e5,wv,000,0043,0000839,070,54,077,07000US540779113400748,"Albright town, Fourth district, Preston County, West Virginia",217,110,0,0,0,2,2,14,11,0,54,2,22,0,3,0,0,0,107,2,0,3,0,3,3,5,0,49,12,15,13,2,0,0,0
ACSSF,2012e5,wv,000,0043,0000840,070,54,077,07000US540779113444044,"Kingwood city (part), Fourth district, Preston County, West Virginia",1115,445,0,0,0,20,12,25,0,0,197,57,74,13,42,0,0,5,670,0,0,0,77,0,21,15,29,228,37,63,73,83,35,9,0
ACSSF,2012e5,wv,000,0043,0000841,070,54,077,07000US540779113470588,"Rowlesburg town (part), Fourth district, Preston County, West Virginia",169,90,0,0,4,3,0,0,9,0,62,8,0,0,4,0,0,0,79,0,0,0,5,0,0,4,0,37,0,9,0,22,0,0,2
ACSSF,2012e5,wv,000,0043,0000842,070,54,077,07000US540779113479708,"Terra Alta town (part), Fourth district, Preston County, West Virginia",871,420,2,5,0,11,3,28,21,9,212,26,45,28,16,8,6,0,451,4,0,0,13,16,20,10,7,240,35,42,29,27,0,6,2
ACSSF,2012e5,wv,000,0043,0000843,070,54,077,07000US540779113499999,"Remainder of Fourth district, Fourth district, Preston County, West Virginia",1816,917,9,0,15,59,9,40,26,0,394,93,88,65,104,15,0,0,899,16,0,0,64,26,84,33,0,394,119,55,53,13,19,12,11
ACSSF,2012e5,wv,000,0043,0000844,070,54,077,07000US540779274209844,"Brandonville town, Second district, Preston County, West Virginia",131,59,0,0,0,3,0,0,0,0,21,0,22,9,0,0,0,4,72,0,0,0,1,0,0,0,0,46,0,4,10,11,0,0,0
ACSSF,2012e5,wv,000,0043,0000845,070,54,077,07000US540779274279708,"Terra Alta town (part), Second district, Preston County, West Virginia",334,185,5,0,0,12,21,18,6,0,63,15,8,29,4,4,0,0,149,0,0,0,15,3,0,3,3,90,0,9,4,15,7,0,0
ACSSF,2012e5,wv,000,0043,0000846,070,54,077,07000US540779274299999,"Remainder of Second district, Second district, Preston County, West Virginia",5623,3398,92,0,21,75,89,127,154,84,1786,272,221,142,205,102,21,7,2225,33,7,7,56,32,73,59,26,1090,220,250,94,193,85,0,0
ACSSF,2012e5,wv,000,0043,0000847,070,54,077,07000US540779310244044,"Kingwood city (part), Third district, Preston County, West Virginia",1052,495,9,0,0,62,23,27,0,7,161,16,15,23,89,35,13,15,557,0,0,8,35,8,0,36,7,220,39,40,31,95,27,11,0
ACSSF,2012e5,wv,000,0043,0000848,070,54,077,07000US540779310258300,"Newburg town (part), Third district, Preston County, West Virginia",174,89,0,0,1,0,1,2,0,0,76,0,0,4,5,0,0,0,85,0,0,0,2,0,6,2,0,55,0,4,9,6,0,1,0
ACSSF,2012e5,wv,000,0043,0000849,070,54,077,07000US540779310299999,"Remainder of Third district, Third district, Preston County, West Virginia",3653,1789,11,0,15,63,95,101,49,14,952,74,274,27,82,25,0,7,1864,15,9,0,17,66,33,115,82,931,96,100,132,150,75,9,34
ACSSF,2012e5,wv,000,0043,0000850,070,54,079,07000US540799029211284,"Buffalo town, Buffalo-Union district, Putnam County, West Virginia",888,451,4,1,6,6,18,25,20,0,208,25,57,23,24,34,0,0,437,0,9,11,13,9,0,15,3,220,7,77,26,18,29,0,0
ACSSF,2012e5,wv,000,0043,0000851,070,54,079,07000US540799029224292,"Eleanor town, Buffalo-Union district, Putnam County, West Virginia",1461,684,0,0,0,15,0,0,7,0,315,15,128,17,112,64,0,11,777,0,4,7,39,7,0,19,0,393,79,93,29,89,18,0,0
ACSSF,2012e5,wv,000,0043,0000852,070,54,079,07000US540799029238260,"Hometown CDP, Buffalo-Union district, Putnam County, West Virginia",450,184,0,0,0,0,23,0,0,0,135,0,0,17,0,9,0,0,266,0,0,0,29,0,0,0,0,109,0,0,87,0,41,0,0
ACSSF,2012e5,wv,000,0043,0000853,070,54,079,07000US540799029239532,"Hurricane city (part), Buffalo-Union district, Putnam County, West Virginia",108,61,0,0,0,0,0,0,0,0,40,0,11,10,0,0,0,0,47,9,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000854,070,54,079,07000US540799029299999,"Remainder of Buffalo-Union district, Buffalo-Union district, Putnam County, West Virginia",5086,2633,18,7,0,116,53,63,26,46,1530,114,178,204,140,94,22,22,2453,12,25,0,114,0,73,42,0,1161,215,167,319,200,125,0,0
ACSSF,2012e5,wv,000,0043,0000855,070,54,079,07000US540799072019516,"Culloden CDP (part), Curry district, Putnam County, West Virginia",160,93,0,0,0,0,0,0,0,0,53,0,23,17,0,0,0,0,67,0,0,0,0,0,0,0,0,10,15,29,0,13,0,0,0
ACSSF,2012e5,wv,000,0043,0000856,070,54,079,07000US540799072039532,"Hurricane city (part), Curry district, Putnam County, West Virginia",2840,1299,41,0,0,12,14,43,0,98,414,89,230,42,255,48,0,13,1541,13,10,12,12,0,49,34,0,533,184,223,102,202,152,0,15
ACSSF,2012e5,wv,000,0043,0000857,070,54,079,07000US540799072099999,"Remainder of Curry district, Curry district, Putnam County, West Virginia",3564,1808,23,0,0,44,43,30,30,0,758,157,186,158,281,73,0,25,1756,8,0,0,44,8,0,66,10,845,89,200,118,274,94,0,0
ACSSF,2012e5,wv,000,0043,0000858,070,54,079,07000US540799250804204,"Bancroft town, Pocatalico district, Putnam County, West Virginia",610,423,2,4,3,15,3,0,7,0,218,0,64,12,40,55,0,0,187,2,0,0,5,0,4,37,14,63,7,6,21,20,8,0,0
ACSSF,2012e5,wv,000,0043,0000859,070,54,079,07000US540799250859068,"Nitro city (part), Pocatalico district, Putnam County, West Virginia",877,413,0,0,10,0,6,0,11,0,194,44,138,10,0,0,0,0,464,0,0,16,0,0,30,18,9,130,92,60,21,69,19,0,0
ACSSF,2012e5,wv,000,0043,0000860,070,54,079,07000US540799250864516,"Poca town (part), Pocatalico district, Putnam County, West Virginia",1018,444,0,0,0,19,23,0,5,4,239,23,39,26,47,18,0,1,574,0,0,3,26,4,18,6,0,243,41,59,64,57,53,0,0
ACSSF,2012e5,wv,000,0043,0000861,070,54,079,07000US540799250899999,"Remainder of Pocatalico district, Pocatalico district, Putnam County, West Virginia",3312,1478,0,0,12,91,38,62,72,32,543,121,156,47,215,43,36,10,1834,0,0,69,98,0,35,77,0,628,278,314,141,122,72,0,0
ACSSF,2012e5,wv,000,0043,0000862,070,54,079,07000US540799273639532,"Hurricane city (part), Scott district, Putnam County, West Virginia",15,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000863,070,54,079,07000US540799273659068,"Nitro city (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0000864,070,54,079,07000US540799273664516,"Poca town (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
