FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2013e5,wv,000,0059,0000813,070,54,075,07000US540759141613684,"Cass CDP, Greenbank district, Pocahontas County, West Virginia",4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000814,070,54,075,07000US540759141622852,"Durbin town, Greenbank district, Pocahontas County, West Virginia",122,17,3,17,20,5,7,7,12,7,0,19,2,0,0,6,0
ACSSF,2013e5,wv,000,0059,0000815,070,54,075,07000US540759141628948,"Frank CDP, Greenbank district, Pocahontas County, West Virginia",24,9,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000816,070,54,075,07000US540759141633124,"Green Bank CDP, Greenbank district, Pocahontas County, West Virginia",42,0,0,0,0,0,12,0,0,0,9,0,0,21,0,0,0
ACSSF,2013e5,wv,000,0059,0000817,070,54,075,07000US540759141699999,"Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",735,38,55,62,80,79,77,5,22,64,84,38,65,8,7,23,28
ACSSF,2013e5,wv,000,0059,0000818,070,54,075,07000US540759165639412,"Huntersville CDP, Huntersville district, Pocahontas County, West Virginia",138,0,0,20,0,11,25,37,0,5,18,16,0,0,6,0,0
ACSSF,2013e5,wv,000,0059,0000819,070,54,075,07000US540759165651676,"Marlinton town (part), Huntersville district, Pocahontas County, West Virginia",11,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000820,070,54,075,07000US540759165699999,"Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",403,15,14,55,52,45,15,16,20,9,26,53,14,60,9,0,0
ACSSF,2013e5,wv,000,0059,0000821,070,54,075,07000US540759194437372,"Hillsboro town, Little Levels district, Pocahontas County, West Virginia",132,22,21,19,6,13,4,14,6,0,5,9,9,4,0,0,0
ACSSF,2013e5,wv,000,0059,0000822,070,54,075,07000US540759194499999,"Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",605,16,29,73,69,84,50,25,69,62,27,58,32,11,0,0,0
ACSSF,2013e5,wv,000,0059,0000823,070,54,077,07000US540779109603460,"Aurora CDP, Fifth district, Preston County, West Virginia",96,0,17,11,0,0,0,5,7,0,33,23,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000824,070,54,077,07000US540779109658300,"Newburg town (part), Fifth district, Preston County, West Virginia",75,4,10,2,0,2,10,7,0,0,11,12,14,3,0,0,0
ACSSF,2013e5,wv,000,0059,0000825,070,54,077,07000US540779109670588,"Rowlesburg town (part), Fifth district, Preston County, West Virginia",209,21,20,24,22,13,15,24,0,10,21,12,20,6,0,1,0
ACSSF,2013e5,wv,000,0059,0000826,070,54,077,07000US540779109681268,"Tunnelton town, Fifth district, Preston County, West Virginia",159,8,13,12,15,18,4,24,7,6,23,10,9,9,1,0,0
ACSSF,2013e5,wv,000,0059,0000827,070,54,077,07000US540779109699999,"Remainder of Fifth district, Fifth district, Preston County, West Virginia",1775,126,87,112,107,78,113,69,113,150,317,165,180,113,15,16,14
ACSSF,2013e5,wv,000,0059,0000828,070,54,077,07000US540779110010852,"Bruceton Mills town, First district, Preston County, West Virginia",29,0,0,6,4,2,0,0,0,8,0,0,8,1,0,0,0
ACSSF,2013e5,wv,000,0059,0000829,070,54,077,07000US540779110052228,"Masontown town, First district, Preston County, West Virginia",329,9,24,14,37,31,19,14,15,15,28,67,25,19,0,9,3
ACSSF,2013e5,wv,000,0059,0000830,070,54,077,07000US540779110067636,"Reedsville town, First district, Preston County, West Virginia",212,15,11,24,24,6,28,15,9,7,19,19,22,3,3,0,7
ACSSF,2013e5,wv,000,0059,0000831,070,54,077,07000US540779110099999,"Remainder of First district, First district, Preston County, West Virginia",2048,119,127,108,114,108,163,152,80,67,189,313,202,150,44,64,48
ACSSF,2013e5,wv,000,0059,0000832,070,54,077,07000US540779113400748,"Albright town, Fourth district, Preston County, West Virginia",104,7,8,7,11,8,17,9,0,5,12,9,9,2,0,0,0
ACSSF,2013e5,wv,000,0059,0000833,070,54,077,07000US540779113444044,"Kingwood city (part), Fourth district, Preston County, West Virginia",738,92,9,33,41,40,86,0,27,7,133,81,145,7,8,6,23
ACSSF,2013e5,wv,000,0059,0000834,070,54,077,07000US540779113470588,"Rowlesburg town (part), Fourth district, Preston County, West Virginia",78,0,2,23,0,7,0,6,3,21,11,5,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000835,070,54,077,07000US540779113479708,"Terra Alta town (part), Fourth district, Preston County, West Virginia",476,43,37,39,39,35,44,22,56,19,53,50,19,13,4,0,3
ACSSF,2013e5,wv,000,0059,0000836,070,54,077,07000US540779113499999,"Remainder of Fourth district, Fourth district, Preston County, West Virginia",931,57,95,92,45,53,64,93,48,60,84,77,85,28,16,22,12
ACSSF,2013e5,wv,000,0059,0000837,070,54,077,07000US540779274209844,"Brandonville town, Second district, Preston County, West Virginia",73,24,2,1,3,0,0,2,3,0,10,11,4,3,10,0,0
ACSSF,2013e5,wv,000,0059,0000838,070,54,077,07000US540779274279708,"Terra Alta town (part), Second district, Preston County, West Virginia",212,10,20,25,5,8,32,27,3,16,26,15,20,5,0,0,0
ACSSF,2013e5,wv,000,0059,0000839,070,54,077,07000US540779274299999,"Remainder of Second district, Second district, Preston County, West Virginia",2427,139,86,128,190,55,87,54,209,93,192,390,396,166,78,114,50
ACSSF,2013e5,wv,000,0059,0000840,070,54,077,07000US540779310244044,"Kingwood city (part), Third district, Preston County, West Virginia",586,45,26,104,66,9,22,36,0,48,57,50,66,0,40,17,0
ACSSF,2013e5,wv,000,0059,0000841,070,54,077,07000US540779310258300,"Newburg town (part), Third district, Preston County, West Virginia",108,0,42,6,5,6,9,5,2,3,8,15,1,0,0,6,0
ACSSF,2013e5,wv,000,0059,0000842,070,54,077,07000US540779310299999,"Remainder of Third district, Third district, Preston County, West Virginia",2032,159,142,175,118,127,76,150,136,134,225,165,207,90,106,0,22
ACSSF,2013e5,wv,000,0059,0000843,070,54,079,07000US540799029211284,"Buffalo town, Buffalo-Union district, Putnam County, West Virginia",539,52,19,45,43,40,42,28,25,18,51,33,57,27,20,39,0
ACSSF,2013e5,wv,000,0059,0000844,070,54,079,07000US540799029224292,"Eleanor town, Buffalo-Union district, Putnam County, West Virginia",781,65,29,41,29,37,71,49,46,36,74,57,117,73,10,26,21
ACSSF,2013e5,wv,000,0059,0000845,070,54,079,07000US540799029238260,"Hometown CDP, Buffalo-Union district, Putnam County, West Virginia",180,34,20,0,12,0,23,0,0,0,35,56,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000846,070,54,079,07000US540799029239532,"Hurricane city (part), Buffalo-Union district, Putnam County, West Virginia",40,0,0,0,0,0,7,0,0,0,14,19,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000847,070,54,079,07000US540799029299999,"Remainder of Buffalo-Union district, Buffalo-Union district, Putnam County, West Virginia",2604,106,179,79,210,174,189,108,195,77,244,260,366,185,118,71,43
ACSSF,2013e5,wv,000,0059,0000848,070,54,079,07000US540799072019516,"Culloden CDP (part), Curry district, Putnam County, West Virginia",87,0,0,0,18,0,0,0,15,0,13,0,10,0,0,31,0
ACSSF,2013e5,wv,000,0059,0000849,070,54,079,07000US540799072039532,"Hurricane city (part), Curry district, Putnam County, West Virginia",1646,62,139,25,90,168,193,84,80,67,94,124,264,107,32,40,77
ACSSF,2013e5,wv,000,0059,0000850,070,54,079,07000US540799072099999,"Remainder of Curry district, Curry district, Putnam County, West Virginia",1961,173,98,78,174,166,127,72,84,45,211,201,269,120,93,26,24
ACSSF,2013e5,wv,000,0059,0000851,070,54,079,07000US540799250804204,"Bancroft town, Pocatalico district, Putnam County, West Virginia",331,28,10,16,35,54,44,13,9,18,11,4,17,23,3,39,7
ACSSF,2013e5,wv,000,0059,0000852,070,54,079,07000US540799250859068,"Nitro city (part), Pocatalico district, Putnam County, West Virginia",430,27,0,0,45,12,78,19,76,62,60,0,51,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000853,070,54,079,07000US540799250864516,"Poca town (part), Pocatalico district, Putnam County, West Virginia",503,37,17,18,38,16,14,29,21,34,44,91,58,60,18,3,5
ACSSF,2013e5,wv,000,0059,0000854,070,54,079,07000US540799250899999,"Remainder of Pocatalico district, Pocatalico district, Putnam County, West Virginia",2131,239,123,139,223,59,110,122,119,115,177,246,275,72,51,21,40
ACSSF,2013e5,wv,000,0059,0000855,070,54,079,07000US540799273639532,"Hurricane city (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000856,070,54,079,07000US540799273659068,"Nitro city (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000857,070,54,079,07000US540799273664516,"Poca town (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000858,070,54,079,07000US540799273679545,"Teays Valley CDP (part), Scott district, Putnam County, West Virginia",958,0,47,40,79,43,86,19,49,13,118,37,211,79,42,59,36
ACSSF,2013e5,wv,000,0059,0000859,070,54,079,07000US540799273687988,"Winfield town, Scott district, Putnam County, West Virginia",932,73,30,92,19,54,19,24,30,25,135,126,125,75,45,48,12
ACSSF,2013e5,wv,000,0059,0000860,070,54,079,07000US540799273699999,"Remainder of Scott district, Scott district, Putnam County, West Virginia",2503,123,65,115,72,73,78,73,206,72,287,232,288,368,164,89,198
ACSSF,2013e5,wv,000,0059,0000861,070,54,079,07000US540799309039532,"Hurricane city (part), Teays district, Putnam County, West Virginia",640,54,0,16,17,0,40,17,0,0,32,71,12,100,20,118,143
ACSSF,2013e5,wv,000,0059,0000862,070,54,079,07000US540799309079545,"Teays Valley CDP (part), Teays district, Putnam County, West Virginia",4417,290,79,48,204,55,265,108,259,278,387,295,769,578,320,386,96
ACSSF,2013e5,wv,000,0059,0000863,070,54,079,07000US540799309099999,"Remainder of Teays district, Teays district, Putnam County, West Virginia",708,16,0,0,68,33,29,13,107,0,15,85,155,7,73,57,50
ACSSF,2013e5,wv,000,0059,0000864,070,54,081,07000US540819079205332,"Beckley city (part), District 1, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000865,070,54,081,07000US540819079208956,"Bolt CDP, District 1, Raleigh County, West Virginia",205,22,0,0,11,0,0,31,0,0,54,28,59,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000866,070,54,081,07000US540819079216516,"Coal City CDP, District 1, Raleigh County, West Virginia",688,16,34,69,15,93,31,46,25,0,87,78,112,61,21,0,0
ACSSF,2013e5,wv,000,0059,0000867,070,54,081,07000US540819079218508,"Crab Orchard CDP, District 1, Raleigh County, West Virginia",1233,89,36,69,234,41,18,68,44,129,85,48,179,122,71,0,0
ACSSF,2013e5,wv,000,0059,0000868,070,54,081,07000US540819079223644,"Eccles CDP, District 1, Raleigh County, West Virginia",118,37,49,0,0,0,0,0,0,15,17,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000869,070,54,081,07000US540819079230724,"Ghent CDP, District 1, Raleigh County, West Virginia",205,0,0,14,0,0,0,0,87,0,0,21,6,0,15,50,12
ACSSF,2013e5,wv,000,0059,0000870,070,54,081,07000US540819079232068,"Glen White CDP, District 1, Raleigh County, West Virginia",184,55,0,35,0,0,0,0,0,0,0,62,0,32,0,0,0
ACSSF,2013e5,wv,000,0059,0000871,070,54,081,07000US540819079236292,"Helen CDP, District 1, Raleigh County, West Virginia",57,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000872,070,54,081,07000US540819079246468,"Lester town, District 1, Raleigh County, West Virginia",131,8,11,16,8,20,9,2,13,6,13,5,10,7,3,0,0
ACSSF,2013e5,wv,000,0059,0000873,070,54,081,07000US540819079249492,"Mabscott town (part), District 1, Raleigh County, West Virginia",521,28,22,32,35,30,16,41,23,23,49,47,73,50,27,23,2
ACSSF,2013e5,wv,000,0059,0000874,070,54,081,07000US540819079249564,"MacArthur CDP (part), District 1, Raleigh County, West Virginia",694,29,90,75,61,38,74,34,75,35,54,35,50,19,19,6,0
ACSSF,2013e5,wv,000,0059,0000875,070,54,081,07000US540819079267996,"Rhodell town, District 1, Raleigh County, West Virginia",73,8,8,12,2,2,8,7,4,0,13,2,2,5,0,0,0
ACSSF,2013e5,wv,000,0059,0000876,070,54,081,07000US540819079275172,"Sophia town, District 1, Raleigh County, West Virginia",503,75,41,32,28,48,23,12,69,0,43,51,35,25,11,10,0
ACSSF,2013e5,wv,000,0059,0000877,070,54,081,07000US540819079299999,"District Remainder of 1, District 1, Raleigh County, West Virginia",5092,219,500,381,305,368,283,154,376,199,396,547,728,360,162,62,52
ACSSF,2013e5,wv,000,0059,0000878,070,54,081,07000US540819082805332,"Beckley city (part), District 2, Raleigh County, West Virginia",3591,656,327,348,221,180,185,158,188,110,204,265,225,232,119,92,81
ACSSF,2013e5,wv,000,0059,0000879,070,54,081,07000US540819082809676,"Bradley CDP, District 2, Raleigh County, West Virginia",666,17,12,30,40,47,28,65,20,62,99,178,22,46,0,0,0
ACSSF,2013e5,wv,000,0059,0000880,070,54,081,07000US540819082863988,"Piney View CDP, District 2, Raleigh County, West Virginia",476,47,16,25,69,27,20,23,0,17,73,21,34,56,30,10,8
ACSSF,2013e5,wv,000,0059,0000881,070,54,081,07000US540819082865836,"Prosperity CDP, District 2, Raleigh County, West Virginia",663,0,32,71,47,57,76,12,0,0,91,137,27,48,53,12,0
ACSSF,2013e5,wv,000,0059,0000882,070,54,081,07000US540819082876444,"Stanaford CDP (part), District 2, Raleigh County, West Virginia",292,0,19,20,52,10,11,5,0,26,38,96,6,0,9,0,0
ACSSF,2013e5,wv,000,0059,0000883,070,54,081,07000US540819082899999,"District Remainder of 2, District 2, Raleigh County, West Virginia",4714,534,425,340,174,437,362,205,301,124,361,406,600,186,182,48,29
ACSSF,2013e5,wv,000,0059,0000884,070,54,081,07000US540819086405260,"Beaver CDP, District 3, Raleigh County, West Virginia",548,37,57,28,11,10,37,25,12,150,0,47,93,12,29,0,0
ACSSF,2013e5,wv,000,0059,0000885,070,54,081,07000US540819086405332,"Beckley city (part), District 3, Raleigh County, West Virginia",4075,524,416,284,356,254,251,180,185,211,170,282,408,228,137,114,75
ACSSF,2013e5,wv,000,0059,0000886,070,54,081,07000US540819086420164,"Daniels CDP, District 3, Raleigh County, West Virginia",855,26,0,65,105,34,46,37,84,162,44,62,108,43,39,0,0
ACSSF,2013e5,wv,000,0059,0000887,070,54,081,07000US540819086449492,"Mabscott town (part), District 3, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000888,070,54,081,07000US540819086449564,"MacArthur CDP (part), District 3, Raleigh County, West Virginia",89,23,0,11,0,0,0,14,0,9,0,26,6,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000889,070,54,081,07000US540819086473108,"Shady Spring CDP, District 3, Raleigh County, West Virginia",1344,182,165,114,99,53,41,0,74,44,130,114,72,129,74,20,33
ACSSF,2013e5,wv,000,0059,0000890,070,54,081,07000US540819086476444,"Stanaford CDP (part), District 3, Raleigh County, West Virginia",267,12,16,10,22,10,29,39,16,14,9,8,18,26,21,17,0
ACSSF,2013e5,wv,000,0059,0000891,070,54,081,07000US540819086499999,"District Remainder of 3, District 3, Raleigh County, West Virginia",4080,313,286,204,336,197,459,162,220,134,297,361,472,232,102,175,130
ACSSF,2013e5,wv,000,0059,0000892,070,54,083,07000US540839015606988,"Beverly town, Beverly district, Randolph County, West Virginia",279,56,26,18,15,18,14,8,12,7,22,17,39,6,0,21,0
ACSSF,2013e5,wv,000,0059,0000893,070,54,083,07000US540839015609364,"Bowden CDP, Beverly district, Randolph County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000894,070,54,083,07000US540839015624580,"Elkins city (part), Beverly district, Randolph County, West Virginia",23,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000895,070,54,083,07000US540839015699999,"Remainder of Beverly district, Beverly district, Randolph County, West Virginia",1574,217,87,163,57,78,106,70,66,89,180,160,135,84,65,5,12
ACSSF,2013e5,wv,000,0059,0000896,070,54,083,07000US540839093635092,"Harman town, Dry Fork district, Randolph County, West Virginia",75,12,8,6,5,6,9,9,2,0,0,16,2,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000897,070,54,083,07000US540839093686932,"Whitmer CDP, Dry Fork district, Randolph County, West Virginia",22,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000898,070,54,083,07000US540839093699999,"Remainder of Dry Fork district, Dry Fork district, Randolph County, West Virginia",570,12,20,66,57,69,74,28,39,20,60,44,26,43,0,0,12
ACSSF,2013e5,wv,000,0059,0000899,070,54,083,07000US540839166839628,"Huttonsville town, Huttonsville district, Randolph County, West Virginia",95,17,5,3,10,17,3,12,9,0,11,8,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000900,070,54,083,07000US540839166854100,"Mill Creek town, Huttonsville district, Randolph County, West Virginia",320,46,33,37,27,22,21,15,13,11,48,28,8,11,0,0,0
ACSSF,2013e5,wv,000,0059,0000901,070,54,083,07000US540839166899999,"Remainder of Huttonsville district, Huttonsville district, Randolph County, West Virginia",489,138,71,33,0,47,0,40,24,0,56,37,31,0,0,0,12
ACSSF,2013e5,wv,000,0059,0000902,070,54,083,07000US540839182424580,"Elkins city (part), Leadsville district, Randolph County, West Virginia",3022,413,188,247,306,247,221,81,122,126,289,247,168,187,43,115,22
ACSSF,2013e5,wv,000,0059,0000903,070,54,083,07000US540839182499999,"Remainder of Leadsville district, Leadsville district, Randolph County, West Virginia",2212,151,169,151,111,121,116,202,114,90,217,307,238,168,9,33,15
ACSSF,2013e5,wv,000,0059,0000904,070,54,083,07000US540839214836340,"Helvetia CDP, Middle Fork district, Randolph County, West Virginia",8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000905,070,54,083,07000US540839214863484,"Pickens CDP, Middle Fork district, Randolph County, West Virginia",29,0,0,0,0,13,9,0,0,0,0,0,0,0,7,0,0
ACSSF,2013e5,wv,000,0059,0000906,070,54,083,07000US540839214899999,"Remainder of Middle Fork district, Middle Fork district, Randolph County, West Virginia",252,0,11,29,15,26,0,26,6,13,52,9,21,36,8,0,0
ACSSF,2013e5,wv,000,0059,0000907,070,54,083,07000US540839222082756,"Valley Head CDP, Mingo district, Randolph County, West Virginia",140,0,15,43,6,12,0,0,23,0,11,17,13,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000908,070,54,083,07000US540839222099999,"Remainder of Mingo district, Mingo district, Randolph County, West Virginia",242,51,0,15,15,27,17,13,12,10,19,21,9,21,0,12,0
ACSSF,2013e5,wv,000,0059,0000909,070,54,083,07000US540839229255540,"Montrose town, New Interest district, Randolph County, West Virginia",70,6,2,8,4,0,0,3,9,0,16,9,5,8,0,0,0
ACSSF,2013e5,wv,000,0059,0000910,070,54,083,07000US540839229299999,"Remainder of New Interest district, New Interest district, Randolph County, West Virginia",386,26,19,32,25,8,44,11,17,6,38,43,46,7,23,41,0
ACSSF,2013e5,wv,000,0059,0000911,070,54,083,07000US540839264088324,"Womelsdorf (Coalton) town, Roaring Creek district, Randolph County, West Virginia",106,5,7,10,6,11,9,4,0,4,5,24,15,2,2,0,2
ACSSF,2013e5,wv,000,0059,0000912,070,54,083,07000US540839264099999,"Remainder of Roaring Creek district, Roaring Creek district, Randolph County, West Virginia",577,81,53,80,31,13,48,48,36,39,13,33,43,13,30,10,6
ACSSF,2013e5,wv,000,0059,0000913,070,54,083,07000US540839342019948,"Dailey CDP, Valley Bend district, Randolph County, West Virginia",48,14,16,0,0,0,18,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000914,070,54,083,07000US540839342023140,"East Dailey CDP, Valley Bend district, Randolph County, West Virginia",151,0,0,0,30,0,12,9,0,12,11,41,36,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000915,070,54,083,07000US540839342082564,"Valley Bend CDP, Valley Bend district, Randolph County, West Virginia",178,0,0,12,23,7,9,11,8,13,21,43,23,0,0,8,0
ACSSF,2013e5,wv,000,0059,0000916,070,54,083,07000US540839342099999,"Remainder of Valley Bend district, Valley Bend district, Randolph County, West Virginia",295,19,22,0,67,22,9,10,40,27,6,48,25,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000917,070,54,085,07000US540859055224844,"Ellenboro town, Clay district, Ritchie County, West Virginia",166,5,18,13,6,13,9,16,6,8,25,15,26,2,3,1,0
