FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2010e5,wv,000,0040,0006249,622,54,083,62200US54037083,"Randolph County, State House District 37 (2010), West Virginia",20936,10647,67,79,116,664,428,602,270,85,4912,444,737,416,1063,549,109,106,10289,18,25,104,466,315,358,286,84,4817,476,722,757,1114,631,64,52
ACSSF,2010e5,wv,000,0040,0006250,622,54,041,62200US54038041,"Lewis County, State House District 38 (2010), West Virginia",11833,5740,35,55,69,453,296,283,169,129,2684,190,471,258,450,101,57,40,6093,9,63,73,218,130,207,146,105,2988,452,501,424,557,205,0,15
ACSSF,2010e5,wv,000,0040,0006251,622,54,097,62200US54038097,"Upshur County (part), State House District 38 (2010), West Virginia",792,408,8,38,0,19,21,25,19,0,187,12,0,0,79,0,0,0,384,0,0,18,19,24,27,12,0,202,10,29,10,13,20,0,0
ACSSF,2010e5,wv,000,0040,0006252,622,54,097,62200US54039097,"Upshur County (part), State House District 39 (2010), West Virginia",12877,6342,231,106,47,409,305,185,86,45,2918,401,374,145,736,169,114,71,6535,28,53,79,367,97,256,146,117,3012,426,570,377,571,363,46,27
ACSSF,2010e5,wv,000,0040,0006253,622,54,001,62200US54040001,"Barbour County, State House District 40 (2010), West Virginia",11209,5470,84,23,149,422,136,168,250,64,2594,215,476,198,424,140,65,62,5739,52,15,74,242,170,140,158,51,2891,307,523,313,521,209,12,61
ACSSF,2010e5,wv,000,0040,0006254,622,54,097,62200US54040097,"Upshur County (part), State House District 40 (2010), West Virginia",2607,1187,19,0,11,13,49,69,22,34,615,85,66,83,53,35,25,8,1420,29,11,11,42,41,42,79,58,652,146,41,121,85,30,13,19
ACSSF,2010e5,wv,000,0040,0006255,622,54,033,62200US54041033,"Harrison County, State House District 41 (2010), West Virginia",48222,22894,251,59,210,784,809,571,626,434,9116,1468,3096,1003,3030,933,319,185,25328,91,41,131,898,784,809,851,305,10174,1966,3542,1729,2529,1242,114,122
ACSSF,2010e5,wv,000,0040,0006256,622,54,049,62200US54041049,"Marion County (part), State House District 41 (2010), West Virginia",1503,668,0,0,10,32,3,61,11,14,176,13,77,45,93,120,13,0,835,0,0,0,6,0,3,32,3,336,46,92,89,128,89,11,0
ACSSF,2010e5,wv,000,0040,0006257,622,54,049,62200US54042049,"Marion County (part), State House District 42 (2010), West Virginia",899,361,0,0,0,10,20,0,0,0,190,0,16,42,72,11,0,0,538,0,0,0,0,11,32,11,0,252,20,9,63,124,16,0,0
ACSSF,2010e5,wv,000,0040,0006258,622,54,061,62200US54042061,"Monongalia County (part), State House District 42 (2010), West Virginia",1242,598,9,0,8,11,10,29,31,0,209,17,88,44,91,10,24,17,644,0,0,0,26,0,0,0,31,243,25,80,26,69,115,29,0
ACSSF,2010e5,wv,000,0040,0006259,622,54,091,62200US54042091,"Taylor County, State House District 42 (2010), West Virginia",11968,5911,84,0,16,426,124,88,128,63,2992,298,671,243,617,108,53,0,6057,44,0,33,151,175,233,311,105,2720,363,588,374,713,178,69,0
ACSSF,2010e5,wv,000,0040,0006260,622,54,049,62200US54043049,"Marion County (part), State House District 43 (2010), West Virginia",36683,17505,80,29,147,512,366,716,617,122,7481,1114,2364,560,2097,834,303,163,19178,60,28,90,703,410,580,452,142,7905,1354,2553,1475,2207,956,183,80
ACSSF,2010e5,wv,000,0040,0006261,622,54,061,62200US54043061,"Monongalia County (part), State House District 43 (2010), West Virginia",2208,1122,0,0,21,85,24,25,22,39,527,20,77,20,163,44,22,33,1086,0,0,8,49,18,33,30,40,483,33,68,87,124,104,0,9
ACSSF,2010e5,wv,000,0040,0006262,622,54,061,62200US54044061,"Monongalia County (part), State House District 44 (2010), West Virginia",48391,24142,248,58,92,545,507,399,686,355,7535,1201,2485,795,4194,2483,1129,1430,24249,177,11,216,676,714,441,545,382,7027,1097,2805,1461,4499,2914,546,738
ACSSF,2010e5,wv,000,0040,0006263,622,54,077,62200US54045077,"Preston County (part), State House District 45 (2010), West Virginia",15568,8137,107,69,97,400,188,430,282,95,4085,472,840,424,467,125,37,19,7431,41,21,45,424,143,195,286,63,3615,468,621,500,679,258,32,40
ACSSF,2010e5,wv,000,0040,0006264,622,54,077,62200US54046077,"Preston County (part), State House District 46 (2010), West Virginia",8212,4018,36,12,56,188,127,142,117,49,2051,197,386,174,282,103,92,6,4194,38,0,12,123,96,135,103,37,2211,241,377,197,480,104,40,0
ACSSF,2010e5,wv,000,0040,0006265,622,54,093,62200US54046093,"Tucker County, State House District 46 (2010), West Virginia",5253,2579,30,4,27,109,42,131,90,55,1294,132,262,76,204,91,3,29,2674,8,5,6,129,133,88,100,14,1213,99,295,193,244,95,52,0
ACSSF,2010e5,wv,000,0040,0006266,622,54,031,62200US54047031,"Hardy County, State House District 47 (2010), West Virginia",8925,4238,16,48,84,272,78,196,122,110,2338,235,283,148,186,110,7,5,4687,86,4,41,267,161,102,87,31,2256,412,315,384,334,172,20,15
ACSSF,2010e5,wv,000,0040,0006267,622,54,071,62200US54047071,"Pendleton County (part), State House District 47 (2010), West Virginia",4423,2114,28,1,20,187,88,47,70,31,897,135,190,111,214,30,8,57,2309,29,15,12,69,56,81,57,31,1075,230,152,201,208,83,6,4
ACSSF,2010e5,wv,000,0040,0006268,622,54,023,62200US54048023,"Grant County, State House District 48 (2010), West Virginia",8514,4197,41,29,73,312,115,118,144,54,2310,130,341,95,236,139,50,10,4317,49,36,27,287,141,143,120,65,2033,256,364,252,368,151,25,0
ACSSF,2010e5,wv,000,0040,0006269,622,54,057,62200US54048057,"Mineral County (part), State House District 48 (2010), West Virginia",3910,1903,0,0,0,178,10,36,47,56,1058,79,144,63,128,60,13,31,2007,0,0,19,84,18,63,31,29,900,189,278,180,54,153,9,0
ACSSF,2010e5,wv,000,0040,0006270,622,54,071,62200US54048071,"Pendleton County (part), State House District 48 (2010), West Virginia",1354,728,7,10,23,58,27,53,11,0,347,75,30,21,41,13,0,12,626,6,0,0,79,26,7,18,13,256,39,87,16,22,57,0,0
ACSSF,2010e5,wv,000,0040,0006271,622,54,057,62200US54049057,"Mineral County (part), State House District 49 (2010), West Virginia",12758,6086,18,13,27,195,79,167,222,45,3322,276,634,386,331,226,57,88,6672,27,12,17,99,229,180,193,204,3129,382,782,632,409,330,28,19
ACSSF,2010e5,wv,000,0040,0006272,622,54,027,62200US54050027,"Hampshire County (part), State House District 50 (2010), West Virginia",11712,5717,19,48,39,344,420,220,277,79,3069,205,263,166,353,194,8,13,5995,30,37,8,312,129,226,254,60,3135,323,486,341,415,217,10,12
ACSSF,2010e5,wv,000,0040,0006273,622,54,057,62200US54050057,"Mineral County (part), State House District 50 (2010), West Virginia",2634,1253,0,0,0,33,45,9,68,28,514,68,144,103,150,60,11,20,1381,0,0,9,71,30,0,14,20,553,148,155,53,217,111,0,0
ACSSF,2010e5,wv,000,0040,0006274,622,54,027,62200US54051027,"Hampshire County (part), State House District 51 (2010), West Virginia",4794,2539,13,31,6,119,71,135,149,69,1381,157,135,53,145,71,0,4,2255,17,0,0,29,107,139,172,14,1160,134,310,63,62,48,0,0
ACSSF,2010e5,wv,000,0040,0006275,622,54,065,62200US54051065,"Morgan County (part), State House District 51 (2010), West Virginia",9746,4722,38,14,15,111,192,249,75,123,2703,223,312,137,467,55,8,0,5024,78,3,17,112,206,196,157,50,2224,298,735,248,467,233,0,0
ACSSF,2010e5,wv,000,0040,0006276,622,54,003,62200US54052003,"Berkeley County (part), State House District 52 (2010), West Virginia",13382,6559,19,59,100,149,68,242,202,73,2514,456,1023,386,790,377,37,64,6823,66,0,10,96,308,209,79,119,2507,418,955,672,739,555,77,13
ACSSF,2010e5,wv,000,0040,0006277,622,54,065,62200US54052065,"Morgan County (part), State House District 52 (2010), West Virginia",2808,1470,19,0,7,39,22,43,8,0,785,83,169,72,181,16,26,0,1338,9,0,0,72,37,54,32,15,686,173,89,35,55,61,0,20
ACSSF,2010e5,wv,000,0040,0006278,622,54,003,62200US54053003,"Berkeley County (part), State House District 53 (2010), West Virginia",15036,7537,24,0,75,212,245,277,150,87,3710,474,763,369,754,306,55,36,7499,30,34,38,122,197,299,119,65,3061,649,936,619,846,440,28,16
ACSSF,2010e5,wv,000,0040,0006279,622,54,003,62200US54054003,"Berkeley County (part), State House District 54 (2010), West Virginia",12866,5870,32,42,16,106,238,313,223,27,2220,375,761,147,795,353,140,82,6996,55,47,26,214,161,331,128,133,2712,533,875,349,861,459,38,74
ACSSF,2010e5,wv,000,0040,0006280,622,54,003,62200US54055003,"Berkeley County (part), State House District 55 (2010), West Virginia",16565,8126,51,65,99,347,284,380,92,230,2799,639,1109,402,992,465,125,47,8439,80,0,60,298,204,281,216,68,3213,621,859,589,1263,619,55,13
ACSSF,2010e5,wv,000,0040,0006281,622,54,003,62200US54056003,"Berkeley County (part), State House District 56 (2010), West Virginia",9669,5001,103,18,29,85,201,123,244,89,2062,249,707,208,557,243,66,17,4668,55,0,38,72,105,235,123,52,1865,194,673,328,689,230,0,9
ACSSF,2010e5,wv,000,0040,0006282,622,54,037,62200US54056037,"Jefferson County (part), State House District 56 (2010), West Virginia",6727,3460,23,47,44,158,75,110,123,51,1239,222,275,194,568,188,105,38,3267,16,0,29,71,84,130,112,60,1432,129,293,164,354,314,41,38
ACSSF,2010e5,wv,000,0040,0006283,622,54,037,62200US54057037,"Jefferson County (part), State House District 57 (2010), West Virginia",13296,6628,91,0,25,77,273,334,230,73,1645,269,779,432,1400,592,184,224,6668,6,0,42,82,189,301,111,23,1971,423,675,583,1241,737,154,130
ACSSF,2010e5,wv,000,0040,0006284,622,54,037,62200US54058037,"Jefferson County (part), State House District 58 (2010), West Virginia",14457,6839,99,0,62,102,269,287,163,199,2428,332,763,542,1089,318,130,56,7618,66,19,35,54,186,263,160,149,2711,798,1060,461,1133,447,52,24
ACSSF,2010e5,wv,000,0040,0006285,795,54,   ,79500US5400100,"PUMA5 00100, West Virginia",106930,50344,434,93,302,1335,1150,1338,1263,648,22182,3371,6219,3336,5319,1971,837,546,56586,423,33,310,1633,1152,1679,1486,670,24126,3566,6956,4584,6326,3034,420,188
ACSSF,2010e5,wv,000,0040,0006286,795,54,   ,79500US5400200,"PUMA5 00200, West Virginia",104879,50235,415,88,410,1927,1486,1763,1542,698,21279,3113,6463,1981,5998,2030,694,348,54644,279,81,254,1893,1406,1781,1799,587,22642,3933,7059,3841,5968,2542,377,202
ACSSF,2010e5,wv,000,0040,0006287,795,54,   ,79500US5400300,"PUMA5 00300, West Virginia",76489,38502,408,139,274,1242,856,1025,1203,562,14701,1920,3876,1489,5233,2765,1304,1505,37987,256,32,281,1298,980,838,979,553,13839,1875,3964,2271,5873,3495,647,806
ACSSF,2010e5,wv,000,0040,0006288,795,54,   ,79500US5400400,"PUMA5 00400, West Virginia",173558,84978,641,425,744,3084,2800,3339,2620,1424,37341,4682,8825,4035,9368,3816,1030,804,88580,705,207,428,2490,2574,3240,2183,1201,36879,6349,10079,6170,9737,5408,543,387
ACSSF,2010e5,wv,000,0040,0006289,795,54,   ,79500US5400500,"PUMA5 00500, West Virginia",81756,41159,586,364,566,2866,1664,2000,1264,548,19024,1850,3297,1683,3453,1240,407,347,40597,217,201,469,2135,1093,1453,1073,579,19156,2214,3309,2646,3784,1851,221,196
ACSSF,2010e5,wv,000,0040,0006290,795,54,   ,79500US5400600,"PUMA5 00600, West Virginia",121613,58487,469,213,410,2536,1522,2325,1666,887,24854,3689,8067,3190,5556,1999,733,371,63126,421,160,392,2645,1533,2061,1959,767,24752,4567,8928,5189,6302,2880,383,187
ACSSF,2010e5,wv,000,0040,0006291,795,54,   ,79500US5400700,"PUMA5 00700, West Virginia",83883,39877,275,112,291,1722,823,1240,1155,562,15656,2032,5312,2145,4845,2134,1131,442,44006,430,194,238,1652,1187,1633,1253,513,15557,2921,6722,3412,4987,2648,535,124
ACSSF,2010e5,wv,000,0040,0006292,795,54,   ,79500US5400800,"PUMA5 00800, West Virginia",200192,94599,586,372,1088,3501,2355,3230,2818,1169,36279,4959,11833,4564,13393,4469,3188,795,105593,692,274,1061,3120,2871,3050,3122,1207,41557,6853,12943,7291,13030,6698,1228,596
ACSSF,2010e5,wv,000,0040,0006293,795,54,   ,79500US5400900,"PUMA5 00900, West Virginia",90262,43825,476,367,650,3121,1604,1988,1679,634,19736,1747,4948,1540,3436,1196,481,222,46437,349,243,601,2646,1670,2196,1618,682,19929,2115,5514,2464,3923,2208,214,65
ACSSF,2010e5,wv,000,0040,0006294,795,54,   ,79500US5401000,"PUMA5 01000, West Virginia",76068,36574,262,276,450,2315,1532,1817,1509,647,15321,1600,4142,1771,3162,971,501,298,39494,348,252,365,2123,1366,1754,1628,338,15491,2731,4721,2211,3891,1950,216,109
ACSSF,2010e5,wv,000,0040,0006295,795,54,   ,79500US5401100,"PUMA5 01100, West Virginia",76892,36396,458,489,1000,3182,1645,1917,1487,434,15333,1370,3898,1112,2742,912,284,133,40496,386,176,961,2786,1574,1750,1499,538,16640,1940,4358,2178,3567,1685,349,109
ACSSF,2010e5,wv,000,0040,0006296,795,54,   ,79500US5401200,"PUMA5 01200, West Virginia",90099,43365,490,544,1115,3318,2013,2365,2011,607,18631,1858,4608,1845,2599,920,350,91,46734,355,358,823,3303,1838,2343,2068,433,18664,2558,5466,3509,3033,1818,128,37
ACSSF,2010e5,wv,000,0040,0006297,970,54,   ,97000US5400030,"Barbour County School District, West Virginia",11209,5470,84,23,149,422,136,168,250,64,2594,215,476,198,424,140,65,62,5739,52,15,74,242,170,140,158,51,2891,307,523,313,521,209,12,61
ACSSF,2010e5,wv,000,0040,0006298,970,54,   ,97000US5400060,"Berkeley County School District, West Virginia",67518,33093,229,184,319,899,1036,1335,911,506,13305,2193,4363,1512,3888,1744,423,246,34425,286,81,172,802,975,1355,665,437,13358,2415,4298,2557,4398,2303,198,125
ACSSF,2010e5,wv,000,0040,0006299,970,54,   ,97000US5400090,"Boone County School District, West Virginia",17385,8456,71,63,172,743,509,544,309,45,4067,373,760,262,322,189,27,0,8929,66,0,183,544,525,652,445,86,3737,403,962,445,527,323,21,10
ACSSF,2010e5,wv,000,0040,0006300,970,54,   ,97000US5400120,"Braxton County School District, West Virginia",10380,5238,77,43,76,536,302,319,200,112,2319,132,515,345,193,37,31,1,5142,41,17,63,438,128,142,84,133,2491,244,353,288,469,220,25,6
ACSSF,2010e5,wv,000,0040,0006301,970,54,   ,97000US5400150,"Brooke County School District, West Virginia",17382,8204,27,25,27,191,269,175,187,28,3937,493,1186,527,720,261,73,78,9178,108,0,54,287,80,298,272,72,4076,630,885,838,994,489,63,32
ACSSF,2010e5,wv,000,0040,0006302,970,54,   ,97000US5400180,"Cabell County School District, West Virginia",64645,30841,157,84,142,1051,665,850,852,373,11519,1605,4262,1724,4210,1923,1017,407,33804,328,159,136,1026,834,1218,939,434,11135,2255,5290,2741,4394,2264,530,121
ACSSF,2010e5,wv,000,0040,0006303,970,54,   ,97000US5400210,"Calhoun County School District, West Virginia",5498,2741,51,52,47,295,87,203,48,27,1340,123,222,28,139,69,0,10,2757,31,21,4,222,100,127,186,55,1094,159,299,235,156,68,0,0
ACSSF,2010e5,wv,000,0040,0006304,970,54,   ,97000US5400240,"Clay County School District, West Virginia",6581,3252,89,33,151,155,183,106,121,48,1639,59,234,234,117,75,0,8,3329,27,12,77,303,181,111,155,25,1422,164,339,165,156,133,54,5
ACSSF,2010e5,wv,000,0040,0006305,970,54,   ,97000US5400270,"Doddridge County School District, West Virginia",5604,2896,0,0,27,163,164,327,160,65,1324,220,239,88,89,24,6,0,2708,84,12,0,135,26,124,142,32,1255,184,275,111,267,61,0,0
ACSSF,2010e5,wv,000,0040,0006306,970,54,   ,97000US5400300,"Fayette County School District, West Virginia",32771,16029,112,129,244,1185,645,704,501,160,7469,675,1999,539,1148,404,55,60,16742,122,85,265,1087,726,768,703,217,7340,600,2134,857,1195,590,48,5
ACSSF,2010e5,wv,000,0040,0006307,970,54,   ,97000US5400330,"Gilmer County School District, West Virginia",5869,3548,35,16,71,241,85,218,158,24,1501,239,396,162,251,118,3,30,2321,32,12,41,214,55,193,62,17,890,54,275,163,210,78,9,16
ACSSF,2010e5,wv,000,0040,0006308,970,54,   ,97000US5400360,"Grant County School District, West Virginia",8514,4197,41,29,73,312,115,118,144,54,2310,130,341,95,236,139,50,10,4317,49,36,27,287,141,143,120,65,2033,256,364,252,368,151,25,0
ACSSF,2010e5,wv,000,0040,0006309,970,54,   ,97000US5400390,"Greenbrier County School District, West Virginia",25568,12127,202,102,170,733,366,569,521,240,4752,599,1370,503,1220,392,284,104,13441,104,67,140,640,408,694,493,239,5146,634,1720,769,1462,813,75,37
ACSSF,2010e5,wv,000,0040,0006310,970,54,   ,97000US5400420,"Hampshire County School District, West Virginia",16506,8256,32,79,45,463,491,355,426,148,4450,362,398,219,498,265,8,17,8250,47,37,8,341,236,365,426,74,4295,457,796,404,477,265,10,12
ACSSF,2010e5,wv,000,0040,0006311,970,54,   ,97000US5400450,"Hancock County School District, West Virginia",22638,10633,60,7,83,282,156,158,231,205,4898,783,1474,796,1003,282,152,63,12005,63,25,54,499,181,416,306,105,5223,656,1306,1218,1309,515,108,21
ACSSF,2010e5,wv,000,0040,0006312,970,54,   ,97000US5400480,"Hardy County School District, West Virginia",8925,4238,16,48,84,272,78,196,122,110,2338,235,283,148,186,110,7,5,4687,86,4,41,267,161,102,87,31,2256,412,315,384,334,172,20,15
ACSSF,2010e5,wv,000,0040,0006313,970,54,   ,97000US5400510,"Harrison County School District, West Virginia",48222,22894,251,59,210,784,809,571,626,434,9116,1468,3096,1003,3030,933,319,185,25328,91,41,131,898,784,809,851,305,10174,1966,3542,1729,2529,1242,114,122
ACSSF,2010e5,wv,000,0040,0006314,970,54,   ,97000US5400540,"Jackson County School District, West Virginia",20352,9785,63,21,48,530,390,480,275,121,4094,563,1449,485,907,228,115,16,10567,71,53,66,442,246,294,380,147,4212,778,1184,1012,1190,412,80,0
ACSSF,2010e5,wv,000,0040,0006315,970,54,   ,97000US5400570,"Jefferson County School District, West Virginia",34480,16927,213,47,131,337,617,731,516,323,5312,823,1817,1168,3057,1098,419,318,17553,88,19,106,207,459,694,383,232,6114,1350,2028,1208,2728,1498,247,192
ACSSF,2010e5,wv,000,0040,0006316,970,54,   ,97000US5400600,"Kanawha County School District, West Virginia",137904,64530,346,267,675,2115,1308,2077,2128,795,23448,3227,9016,2930,9759,3159,2684,596,73374,504,203,608,1932,1937,1876,1860,879,29074,4300,9102,4994,9844,4789,1024,448
ACSSF,2010e5,wv,000,0040,0006317,970,54,   ,97000US5400630,"Lewis County School District, West Virginia",11833,5740,35,55,69,453,296,283,169,129,2684,190,471,258,450,101,57,40,6093,9,63,73,218,130,207,146,105,2988,452,501,424,557,205,0,15
ACSSF,2010e5,wv,000,0040,0006318,970,54,   ,97000US5400660,"Lincoln County School District, West Virginia",15237,7477,183,172,124,844,422,532,383,121,3003,263,699,227,387,68,49,0,7760,103,9,146,694,389,583,341,80,3128,486,836,295,349,304,14,3
ACSSF,2010e5,wv,000,0040,0006319,970,54,   ,97000US5400690,"Logan County School District, West Virginia",26264,12710,48,145,379,777,498,529,674,129,6071,497,1323,632,670,223,99,16,13554,105,71,299,900,635,600,724,73,5652,576,1431,1161,793,509,23,2
ACSSF,2010e5,wv,000,0040,0006320,970,54,   ,97000US5400720,"Marion County School District, West Virginia",39085,18534,80,29,157,554,389,777,628,136,7847,1127,2457,647,2262,965,316,163,20551,60,28,90,709,421,615,495,145,8493,1420,2654,1627,2459,1061,194,80
ACSSF,2010e5,wv,000,0040,0006321,970,54,   ,97000US5400750,"Marshall County School District, West Virginia",23901,11417,139,16,74,351,287,317,361,163,5287,905,1188,851,945,339,88,106,12484,130,3,114,329,383,187,472,208,5776,713,1744,988,894,500,43,0
ACSSF,2010e5,wv,000,0040,0006322,970,54,   ,97000US5400780,"Mason County School District, West Virginia",19238,9036,118,28,149,671,158,390,303,189,4137,427,1050,421,635,211,114,35,10202,102,35,102,626,353,415,314,79,4422,666,1432,671,593,384,5,3
ACSSF,2010e5,wv,000,0040,0006323,970,54,   ,97000US5400810,"McDowell County School District, West Virginia",16177,7761,53,220,433,1037,443,756,459,89,2653,255,692,213,318,125,15,0,8416,127,52,337,840,653,541,368,120,3512,295,742,264,375,149,41,0
ACSSF,2010e5,wv,000,0040,0006324,970,54,   ,97000US5400840,"Mercer County School District, West Virginia",43748,20311,381,138,408,1352,847,852,492,287,8488,879,2458,644,2114,631,223,117,23437,245,90,374,1015,623,827,832,361,9546,1264,2840,1333,2566,1206,223,92
ACSSF,2010e5,wv,000,0040,0006325,970,54,   ,97000US5400870,"Mineral County School District, West Virginia",19302,9242,18,13,27,406,134,212,337,129,4894,423,922,552,609,346,81,139,10060,27,12,45,254,277,243,238,253,4582,719,1215,865,680,594,37,19
ACSSF,2010e5,wv,000,0040,0006326,970,54,   ,97000US5400900,"Mingo County School District, West Virginia",18793,9002,134,147,370,839,580,522,420,90,3729,395,837,308,367,211,32,21,9791,76,133,230,730,455,490,410,110,3762,531,1085,725,607,392,23,32
