FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Median household income in the past 12 months (in 2010 inflation-adjusted dollars)
ACSSF,2010e5,wv,000,0053,0001300,080,54,017,08000US540179246699999965000,"Census Tract 9650 (part), Remainder of Pine district, Pine district, Doddridge County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001301,080,54,017,08000US540179246699999965100,"Census Tract 9651 (part), Remainder of Pine district, Pine district, Doddridge County, West Virginia",26027
ACSSF,2010e5,wv,000,0053,0001302,080,54,019,08000US540199228001996020900,"Census Tract 209 (part), Ansted town, New Haven district, Fayette County, West Virginia",27885
ACSSF,2010e5,wv,000,0053,0001303,080,54,019,08000US540199228027028020100,"Census Tract 201 (part), Fayetteville town (part), New Haven district, Fayette County, West Virginia",43350
ACSSF,2010e5,wv,000,0053,0001304,080,54,019,08000US540199228027028020202,"Census Tract 202.02 (part), Fayetteville town (part), New Haven district, Fayette County, West Virginia",16281
ACSSF,2010e5,wv,000,0053,0001305,080,54,019,08000US540199228037036020900,"Census Tract 209 (part), Hico CDP, New Haven district, Fayette County, West Virginia",38750
ACSSF,2010e5,wv,000,0053,0001306,080,54,019,08000US540199228037036021000,"Census Tract 210 (part), Hico CDP, New Haven district, Fayette County, West Virginia",44053
ACSSF,2010e5,wv,000,0053,0001307,080,54,019,08000US540199228052780021100,"Census Tract 211 (part), Meadow Bridge town, New Haven district, Fayette County, West Virginia",22917
ACSSF,2010e5,wv,000,0053,0001308,080,54,019,08000US540199228060028020202,"Census Tract 202.02 (part), Oak Hill city (part), New Haven district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001309,080,54,019,08000US540199228065668021100,"Census Tract 211 (part), Prince CDP, New Haven district, Fayette County, West Virginia",55804
ACSSF,2010e5,wv,000,0053,0001310,080,54,019,08000US540199228099999020100,"Census Tract 201 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",43462
ACSSF,2010e5,wv,000,0053,0001311,080,54,019,08000US540199228099999020201,"Census Tract 202.01 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001312,080,54,019,08000US540199228099999020202,"Census Tract 202.02 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",25809
ACSSF,2010e5,wv,000,0053,0001313,080,54,019,08000US540199228099999020900,"Census Tract 209 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",38257
ACSSF,2010e5,wv,000,0053,0001314,080,54,019,08000US540199228099999021000,"Census Tract 210 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",35897
ACSSF,2010e5,wv,000,0053,0001315,080,54,019,08000US540199228099999021100,"Census Tract 211 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",21792
ACSSF,2010e5,wv,000,0053,0001316,080,54,019,08000US540199247231876020400,"Census Tract 204 (part), Glen Jean CDP, Plateau district, Fayette County, West Virginia",28173
ACSSF,2010e5,wv,000,0053,0001317,080,54,019,08000US540199247237444020400,"Census Tract 204 (part), Hilltop CDP, Plateau district, Fayette County, West Virginia",26058
ACSSF,2010e5,wv,000,0053,0001318,080,54,019,08000US540199247254508020201,"Census Tract 202.01 (part), Minden CDP, Plateau district, Fayette County, West Virginia",15724
ACSSF,2010e5,wv,000,0053,0001319,080,54,019,08000US540199247256404020500,"Census Tract 205 (part), Mount Hope city (part), Plateau district, Fayette County, West Virginia",19746
ACSSF,2010e5,wv,000,0053,0001320,080,54,019,08000US540199247260028020201,"Census Tract 202.01 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",30811
ACSSF,2010e5,wv,000,0053,0001321,080,54,019,08000US540199247260028020202,"Census Tract 202.02 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",34345
ACSSF,2010e5,wv,000,0053,0001322,080,54,019,08000US540199247260028020300,"Census Tract 203 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",22436
ACSSF,2010e5,wv,000,0053,0001323,080,54,019,08000US540199247260028020400,"Census Tract 204 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",35027
ACSSF,2010e5,wv,000,0053,0001324,080,54,019,08000US540199247260028020600,"Census Tract 206 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001325,080,54,019,08000US540199247280284021100,"Census Tract 211 (part), Thurmond town, Plateau district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001326,080,54,019,08000US540199247299999020100,"Census Tract 201 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001327,080,54,019,08000US540199247299999020201,"Census Tract 202.01 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",35286
ACSSF,2010e5,wv,000,0053,0001328,080,54,019,08000US540199247299999020202,"Census Tract 202.02 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",23651
ACSSF,2010e5,wv,000,0053,0001329,080,54,019,08000US540199247299999020300,"Census Tract 203 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",93409
ACSSF,2010e5,wv,000,0053,0001330,080,54,019,08000US540199247299999020400,"Census Tract 204 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",42604
ACSSF,2010e5,wv,000,0053,0001331,080,54,019,08000US540199247299999020500,"Census Tract 205 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",31154
ACSSF,2010e5,wv,000,0053,0001332,080,54,019,08000US540199247299999020600,"Census Tract 206 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001333,080,54,019,08000US540199247299999021100,"Census Tract 211 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001334,080,54,019,08000US540199339605068020700,"Census Tract 207 (part), Beards Fork CDP, Valley district, Fayette County, West Virginia",36500
ACSSF,2010e5,wv,000,0053,0001335,080,54,019,08000US540199339609100020800,"Census Tract 208 (part), Boomer CDP, Valley district, Fayette County, West Virginia",42944
ACSSF,2010e5,wv,000,0053,0001336,080,54,019,08000US540199339614630020800,"Census Tract 208 (part), Charlton Heights CDP, Valley district, Fayette County, West Virginia",42266
ACSSF,2010e5,wv,000,0053,0001337,080,54,019,08000US540199339620764020700,"Census Tract 207 (part), Deep Water CDP, Valley district, Fayette County, West Virginia",48125
ACSSF,2010e5,wv,000,0053,0001338,080,54,019,08000US540199339621628020800,"Census Tract 208 (part), Dixie CDP (part), Valley district, Fayette County, West Virginia",33750
ACSSF,2010e5,wv,000,0053,0001339,080,54,019,08000US540199339626812020800,"Census Tract 208 (part), Falls View CDP, Valley district, Fayette County, West Virginia",42885
ACSSF,2010e5,wv,000,0053,0001340,080,54,019,08000US540199339627028020100,"Census Tract 201 (part), Fayetteville town (part), Valley district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001341,080,54,019,08000US540199339630364020800,"Census Tract 208 (part), Gauley Bridge town, Valley district, Fayette County, West Virginia",20500
ACSSF,2010e5,wv,000,0053,0001342,080,54,019,08000US540199339630364020900,"Census Tract 209 (part), Gauley Bridge town, Valley district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001343,080,54,019,08000US540199339631732020800,"Census Tract 208 (part), Glen Ferris CDP, Valley district, Fayette County, West Virginia",70417
ACSSF,2010e5,wv,000,0053,0001344,080,54,019,08000US540199339643828020700,"Census Tract 207 (part), Kimberly CDP, Valley district, Fayette County, West Virginia",30875
ACSSF,2010e5,wv,000,0053,0001345,080,54,019,08000US540199339643852020600,"Census Tract 206 (part), Kincaid CDP, Valley district, Fayette County, West Virginia",35625
ACSSF,2010e5,wv,000,0053,0001346,080,54,019,08000US540199339643852020700,"Census Tract 207 (part), Kincaid CDP, Valley district, Fayette County, West Virginia",23194
ACSSF,2010e5,wv,000,0053,0001347,080,54,019,08000US540199339655468020700,"Census Tract 207 (part), Montgomery city (part), Valley district, Fayette County, West Virginia",21615
ACSSF,2010e5,wv,000,0053,0001348,080,54,019,08000US540199339656212020700,"Census Tract 207 (part), Mount Carbon CDP, Valley district, Fayette County, West Virginia",48750
ACSSF,2010e5,wv,000,0053,0001349,080,54,019,08000US540199339656404020400,"Census Tract 204 (part), Mount Hope city (part), Valley district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001350,080,54,019,08000US540199339656404020600,"Census Tract 206 (part), Mount Hope city (part), Valley district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001351,080,54,019,08000US540199339660028020202,"Census Tract 202.02 (part), Oak Hill city (part), Valley district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001352,080,54,019,08000US540199339660028020400,"Census Tract 204 (part), Oak Hill city (part), Valley district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001353,080,54,019,08000US540199339660028020600,"Census Tract 206 (part), Oak Hill city (part), Valley district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001354,080,54,019,08000US540199339661660020600,"Census Tract 206 (part), Page CDP, Valley district, Fayette County, West Virginia",6818
ACSSF,2010e5,wv,000,0053,0001355,080,54,019,08000US540199339661660020700,"Census Tract 207 (part), Page CDP, Valley district, Fayette County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001356,080,54,019,08000US540199339662356020600,"Census Tract 206 (part), Pax town, Valley district, Fayette County, West Virginia",12308
ACSSF,2010e5,wv,000,0053,0001357,080,54,019,08000US540199339665284020700,"Census Tract 207 (part), Powellton CDP, Valley district, Fayette County, West Virginia",29167
ACSSF,2010e5,wv,000,0053,0001358,080,54,019,08000US540199339672292020400,"Census Tract 204 (part), Scarbro CDP, Valley district, Fayette County, West Virginia",32639
ACSSF,2010e5,wv,000,0053,0001359,080,54,019,08000US540199339674740020800,"Census Tract 208 (part), Smithers city (part), Valley district, Fayette County, West Virginia",21019
ACSSF,2010e5,wv,000,0053,0001360,080,54,019,08000US540199339699999020100,"Census Tract 201 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",52685
ACSSF,2010e5,wv,000,0053,0001361,080,54,019,08000US540199339699999020202,"Census Tract 202.02 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",14402
ACSSF,2010e5,wv,000,0053,0001362,080,54,019,08000US540199339699999020400,"Census Tract 204 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",38529
ACSSF,2010e5,wv,000,0053,0001363,080,54,019,08000US540199339699999020600,"Census Tract 206 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",27306
ACSSF,2010e5,wv,000,0053,0001364,080,54,019,08000US540199339699999020700,"Census Tract 207 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",29167
ACSSF,2010e5,wv,000,0053,0001365,080,54,019,08000US540199339699999020800,"Census Tract 208 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",46477
ACSSF,2010e5,wv,000,0053,0001366,080,54,019,08000US540199339699999020900,"Census Tract 209 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",16833
ACSSF,2010e5,wv,000,0053,0001367,080,54,021,08000US540219040899999967700,"Census Tract 9677 (part), Center district, Center district, Gilmer County, West Virginia",25724
ACSSF,2010e5,wv,000,0053,0001368,080,54,021,08000US540219040899999967800,"Census Tract 9678 (part), Center district, Center district, Gilmer County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001369,080,54,021,08000US540219053432044967800,"Census Tract 9678 (part), Glenville town, City district, Gilmer County, West Virginia",29333
ACSSF,2010e5,wv,000,0053,0001370,080,54,021,08000US540219053499999967700,"Census Tract 9677 (part), Remainder of City district, City district, Gilmer County, West Virginia",65786
ACSSF,2010e5,wv,000,0053,0001371,080,54,021,08000US540219053499999967800,"Census Tract 9678 (part), Remainder of City district, City district, Gilmer County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001372,080,54,021,08000US540219075899999967700,"Census Tract 9677 (part), De Kalb-Troy district, De Kalb-Troy district, Gilmer County, West Virginia",23438
ACSSF,2010e5,wv,000,0053,0001373,080,54,021,08000US540219075899999967800,"Census Tract 9678 (part), De Kalb-Troy district, De Kalb-Troy district, Gilmer County, West Virginia",47054
ACSSF,2010e5,wv,000,0053,0001374,080,54,021,08000US540219123671620967700,"Census Tract 9677 (part), Sand Fork town, Glenville district, Gilmer County, West Virginia",24250
ACSSF,2010e5,wv,000,0053,0001375,080,54,021,08000US540219123699999967700,"Census Tract 9677 (part), Remainder of Glenville district, Glenville district, Gilmer County, West Virginia",21625
ACSSF,2010e5,wv,000,0053,0001376,080,54,021,08000US540219123699999967800,"Census Tract 9678 (part), Remainder of Glenville district, Glenville district, Gilmer County, West Virginia",45132
ACSSF,2010e5,wv,000,0053,0001377,080,54,023,08000US540239129662956969600,"Census Tract 9696 (part), Petersburg city (part), Grant district, Grant County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001378,080,54,023,08000US540239129699999969400,"Census Tract 9694 (part), Remainder of Grant district, Grant district, Grant County, West Virginia",48750
ACSSF,2010e5,wv,000,0053,0001379,080,54,023,08000US540239129699999969500,"Census Tract 9695 (part), Remainder of Grant district, Grant district, Grant County, West Virginia",48457
ACSSF,2010e5,wv,000,0053,0001380,080,54,023,08000US540239129699999969600,"Census Tract 9696 (part), Remainder of Grant district, Grant district, Grant County, West Virginia",17275
ACSSF,2010e5,wv,000,0053,0001381,080,54,023,08000US540239220862956969500,"Census Tract 9695 (part), Petersburg city (part), Milroy district, Grant County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0001382,080,54,023,08000US540239220862956969600,"Census Tract 9696 (part), Petersburg city (part), Milroy district, Grant County, West Virginia",32383
ACSSF,2010e5,wv,000,0053,0001383,080,54,023,08000US540239220899999969500,"Census Tract 9695 (part), Remainder of Milroy district, Milroy district, Grant County, West Virginia",36607
ACSSF,2010e5,wv,000,0053,0001384,080,54,023,08000US540239220899999969600,"Census Tract 9696 (part), Remainder of Milroy district, Milroy district, Grant County, West Virginia",35263
ACSSF,2010e5,wv,000,0053,0001385,080,54,023,08000US540239321604924969400,"Census Tract 9694 (part), Bayard town, Union district, Grant County, West Virginia",30156
ACSSF,2010e5,wv,000,0053,0001386,080,54,023,08000US540239321699999969400,"Census Tract 9694 (part), Remainder of Union district, Union district, Grant County, West Virginia",36316
ACSSF,2010e5,wv,000,0053,0001387,080,54,023,08000US540239321699999969500,"Census Tract 9695 (part), Remainder of Union district, Union district, Grant County, West Virginia",43674
