FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2012e5,wv,000,0058,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",20615,1772,1439,1557,1420,1206,945,1173,1080,1028,2160,1785,2645,962,572,470,401
ACSSF,2012e5,wv,000,0058,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",2112,252,224,134,175,217,60,72,126,137,132,144,222,82,24,45,66
ACSSF,2012e5,wv,000,0058,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",2073,258,169,245,222,79,123,115,138,35,142,205,125,128,39,19,31
ACSSF,2012e5,wv,000,0058,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",2385,298,135,111,168,192,206,185,87,67,131,156,327,179,57,27,59
ACSSF,2012e5,wv,000,0058,0000153,060,54,043,06000US5404390384,"Carroll district, Lincoln County, West Virginia",1487,156,211,35,107,90,79,84,100,85,112,209,97,71,0,31,20
ACSSF,2012e5,wv,000,0058,0000154,060,54,043,06000US5404390960,"Duval district, Lincoln County, West Virginia",1567,234,115,64,70,137,176,50,72,107,82,241,115,61,0,19,24
ACSSF,2012e5,wv,000,0058,0000155,060,54,043,06000US5404391572,"Harts Creek district, Lincoln County, West Virginia",1421,178,119,121,73,49,118,67,44,49,158,250,126,40,29,0,0
ACSSF,2012e5,wv,000,0058,0000156,060,54,043,06000US5404391812,"Laurel Hill district, Lincoln County, West Virginia",781,108,54,133,72,33,73,9,7,65,38,94,42,0,53,0,0
ACSSF,2012e5,wv,000,0058,0000157,060,54,043,06000US5404392784,"Sheridan district, Lincoln County, West Virginia",2017,315,252,210,105,124,77,87,170,148,229,146,135,13,6,0,0
ACSSF,2012e5,wv,000,0058,0000158,060,54,043,06000US5404393516,"Washington district, Lincoln County, West Virginia",1227,98,39,199,110,103,115,46,9,56,80,88,220,54,10,0,0
ACSSF,2012e5,wv,000,0058,0000159,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",4610,602,425,545,245,252,286,328,180,181,337,365,374,303,110,50,27
ACSSF,2012e5,wv,000,0058,0000160,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",5619,713,225,456,528,368,349,392,293,129,385,488,656,292,145,155,45
ACSSF,2012e5,wv,000,0058,0000161,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",4573,519,318,435,266,372,205,290,263,179,452,336,501,204,158,60,15
ACSSF,2012e5,wv,000,0058,0000162,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",2285,537,317,189,257,128,159,79,89,62,63,190,115,42,6,44,8
ACSSF,2012e5,wv,000,0058,0000163,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",2061,310,290,193,240,82,90,159,72,110,134,137,145,69,6,15,9
ACSSF,2012e5,wv,000,0058,0000164,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",1890,397,242,217,121,189,124,109,84,55,145,125,34,29,1,0,18
ACSSF,2012e5,wv,000,0058,0000165,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",2112,435,241,303,177,195,162,58,87,48,115,120,56,75,28,0,12
ACSSF,2012e5,wv,000,0058,0000166,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",7113,1029,566,695,509,392,415,368,383,214,471,657,614,354,207,158,81
ACSSF,2012e5,wv,000,0058,0000167,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",9022,536,695,490,725,501,496,438,498,384,792,907,1141,696,354,252,117
ACSSF,2012e5,wv,000,0058,0000168,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",6626,673,435,677,420,440,326,321,351,313,469,708,870,365,144,83,31
ACSSF,2012e5,wv,000,0058,0000169,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",4480,321,386,234,217,272,284,289,320,227,349,515,552,226,176,82,30
ACSSF,2012e5,wv,000,0058,0000170,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",4752,492,438,362,505,259,417,237,188,175,364,515,344,308,65,8,75
ACSSF,2012e5,wv,000,0058,0000171,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",4836,319,301,373,382,285,349,275,282,186,271,689,596,204,149,111,64
ACSSF,2012e5,wv,000,0058,0000172,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",377,0,16,24,74,52,0,20,53,9,14,57,0,23,20,0,15
ACSSF,2012e5,wv,000,0058,0000173,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",1526,156,117,152,155,184,56,90,79,85,71,139,178,6,58,0,0
ACSSF,2012e5,wv,000,0058,0000174,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",688,47,22,93,94,51,42,55,59,45,16,71,54,22,0,0,17
ACSSF,2012e5,wv,000,0058,0000175,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",734,45,21,34,46,72,74,54,20,35,69,51,124,18,10,38,23
ACSSF,2012e5,wv,000,0058,0000176,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",1175,112,43,143,135,91,71,49,37,43,85,130,164,35,28,9,0
ACSSF,2012e5,wv,000,0058,0000177,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",928,137,160,125,13,32,72,40,0,95,61,46,59,47,0,31,10
ACSSF,2012e5,wv,000,0058,0000178,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",2298,119,156,186,155,114,76,141,277,69,260,208,313,115,10,67,32
ACSSF,2012e5,wv,000,0058,0000179,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",1168,104,57,67,85,111,22,26,96,153,163,94,78,65,23,24,0
ACSSF,2012e5,wv,000,0058,0000180,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",446,28,40,21,20,12,125,0,0,0,44,60,58,38,0,0,0
ACSSF,2012e5,wv,000,0058,0000181,060,54,053,06000US5405393432,"Waggener district, Mason County, West Virginia",1041,179,42,96,102,46,42,121,62,62,34,49,42,62,40,43,19
ACSSF,2012e5,wv,000,0058,0000182,060,54,055,06000US5405590900,"District I, Mercer County, West Virginia",8052,969,790,605,642,522,630,598,377,377,805,532,510,258,75,155,207
ACSSF,2012e5,wv,000,0058,0000183,060,54,055,06000US5405590912,"District II, Mercer County, West Virginia",9939,1216,751,964,726,744,666,472,515,351,709,1041,870,458,189,138,129
ACSSF,2012e5,wv,000,0058,0000184,060,54,055,06000US5405590924,"District III, Mercer County, West Virginia",7793,815,563,653,818,477,508,529,522,236,666,670,676,296,178,108,78
ACSSF,2012e5,wv,000,0058,0000185,060,54,057,06000US5405790784,"District 1, Mineral County, West Virginia",3541,399,419,272,282,224,177,136,137,186,255,367,364,238,67,0,18
ACSSF,2012e5,wv,000,0058,0000186,060,54,057,06000US5405790820,"District 2, Mineral County, West Virginia",4114,798,229,487,434,406,274,132,131,139,313,90,272,236,92,41,40
ACSSF,2012e5,wv,000,0058,0000187,060,54,057,06000US5405790856,"District 3, Mineral County, West Virginia",3528,292,202,216,195,295,210,319,181,205,256,292,388,197,87,113,80
ACSSF,2012e5,wv,000,0058,0000188,060,54,059,06000US5405990141,"Beech Ben Mate district, Mingo County, West Virginia",1458,183,154,89,122,157,141,31,81,85,45,130,130,67,11,32,0
ACSSF,2012e5,wv,000,0058,0000189,060,54,059,06000US5405991770,"Kermit Harvey district, Mingo County, West Virginia",1601,343,125,158,131,98,77,68,136,23,162,99,114,59,2,6,0
ACSSF,2012e5,wv,000,0058,0000190,060,54,059,06000US5405991848,"Lee district, Mingo County, West Virginia",1562,211,182,84,133,70,30,61,68,74,96,99,171,214,15,44,10
ACSSF,2012e5,wv,000,0058,0000191,060,54,059,06000US5405992064,"Magnolia district, Mingo County, West Virginia",1231,248,70,35,32,159,71,43,48,61,96,52,167,104,17,28,0
ACSSF,2012e5,wv,000,0058,0000192,060,54,059,06000US5405993012,"Stafford district, Mingo County, West Virginia",1724,265,151,97,147,134,91,124,51,110,36,158,195,63,65,33,4
ACSSF,2012e5,wv,000,0058,0000193,060,54,059,06000US5405993162,"Tug Hardee district, Mingo County, West Virginia",1600,73,104,187,62,129,77,66,104,63,215,164,199,42,45,37,33
ACSSF,2012e5,wv,000,0058,0000194,060,54,059,06000US5405993696,"Williamson district, Mingo County, West Virginia",1697,218,92,152,84,181,136,43,72,45,175,99,215,85,51,19,30
ACSSF,2012e5,wv,000,0058,0000195,060,54,061,06000US5406190456,"Central district, Monongalia County, West Virginia",10418,2728,867,707,633,360,374,424,366,347,629,626,907,531,358,274,287
ACSSF,2012e5,wv,000,0058,0000196,060,54,061,06000US5406190983,"Eastern district, Monongalia County, West Virginia",15191,2501,901,799,739,598,656,707,403,552,1371,1198,1692,1072,649,541,812
ACSSF,2012e5,wv,000,0058,0000197,060,54,061,06000US5406193612,"Western district, Monongalia County, West Virginia",10168,877,560,689,626,664,534,497,475,400,855,1221,1092,716,427,307,228
ACSSF,2012e5,wv,000,0058,0000198,060,54,063,06000US5406390457,"Central district, Monroe County, West Virginia",1959,179,151,130,199,142,132,119,193,62,182,148,194,103,25,0,0
ACSSF,2012e5,wv,000,0058,0000199,060,54,063,06000US5406390984,"Eastern district, Monroe County, West Virginia",1803,174,186,126,153,79,104,96,83,132,152,288,53,133,0,44,0
ACSSF,2012e5,wv,000,0058,0000200,060,54,063,06000US5406393613,"Western district, Monroe County, West Virginia",1852,108,44,142,185,153,120,95,97,28,170,348,213,103,0,46,0
ACSSF,2012e5,wv,000,0058,0000201,060,54,065,06000US5406590786,"District 1, Morgan County, West Virginia",2298,299,378,132,196,189,170,147,70,104,180,103,167,31,44,88,0
ACSSF,2012e5,wv,000,0058,0000202,060,54,065,06000US5406590822,"District 2, Morgan County, West Virginia",2548,356,257,168,122,215,123,167,185,71,149,201,237,156,70,39,32
ACSSF,2012e5,wv,000,0058,0000203,060,54,065,06000US5406590858,"District 3, Morgan County, West Virginia",2460,74,227,176,211,153,157,211,145,143,210,289,256,112,8,69,19
ACSSF,2012e5,wv,000,0058,0000204,060,54,067,06000US5406790132,"Beaver district, Nicholas County, West Virginia",3128,476,289,337,320,308,182,141,105,138,249,250,173,118,8,14,20
ACSSF,2012e5,wv,000,0058,0000205,060,54,067,06000US5406791344,"Grant district, Nicholas County, West Virginia",688,141,69,64,45,53,53,21,20,64,30,0,81,26,0,0,21
ACSSF,2012e5,wv,000,0058,0000206,060,54,067,06000US5406791500,"Hamilton district, Nicholas County, West Virginia",1061,32,103,12,69,88,57,54,58,59,96,71,174,46,110,7,25
ACSSF,2012e5,wv,000,0058,0000207,060,54,067,06000US5406791716,"Jefferson district, Nicholas County, West Virginia",512,44,58,6,19,40,9,36,31,37,72,58,55,33,14,0,0
ACSSF,2012e5,wv,000,0058,0000208,060,54,067,06000US5406791752,"Kentucky district, Nicholas County, West Virginia",1694,128,41,122,110,85,69,89,107,75,186,210,168,110,35,45,114
ACSSF,2012e5,wv,000,0058,0000209,060,54,067,06000US5406793072,"Summersville district, Nicholas County, West Virginia",2185,197,181,160,211,97,152,60,114,103,279,218,35,188,87,35,68
ACSSF,2012e5,wv,000,0058,0000210,060,54,067,06000US5406793660,"Wilderness district, Nicholas County, West Virginia",1098,95,50,15,109,68,79,41,106,70,33,143,205,34,24,0,26
ACSSF,2012e5,wv,000,0058,0000211,060,54,069,06000US5406990788,"District 1, Ohio County, West Virginia",6237,478,272,490,285,414,348,332,330,347,489,674,757,370,193,273,185
ACSSF,2012e5,wv,000,0058,0000212,060,54,069,06000US5406990824,"District 2, Ohio County, West Virginia",5898,1062,578,402,410,492,357,276,260,229,645,335,375,202,122,105,48
ACSSF,2012e5,wv,000,0058,0000213,060,54,069,06000US5406990862,"District 3, Ohio County, West Virginia",6373,485,428,403,463,507,345,298,381,165,656,679,601,475,209,146,132
ACSSF,2012e5,wv,000,0058,0000214,060,54,071,06000US5407190462,"Central district, Pendleton County, West Virginia",1057,158,95,84,33,83,53,74,12,57,84,78,172,62,0,12,0
ACSSF,2012e5,wv,000,0058,0000215,060,54,071,06000US5407190987,"Eastern district, Pendleton County, West Virginia",1118,149,78,104,77,61,83,37,109,54,36,84,98,91,32,17,8
ACSSF,2012e5,wv,000,0058,0000216,060,54,071,06000US5407193615,"Western district, Pendleton County, West Virginia",1180,88,116,169,108,87,80,26,72,42,63,94,173,47,11,0,4
ACSSF,2012e5,wv,000,0058,0000217,060,54,073,06000US5407390892,"District A, Pleasants County, West Virginia",720,52,67,49,47,37,39,35,41,15,84,90,88,40,20,16,0
ACSSF,2012e5,wv,000,0058,0000218,060,54,073,06000US5407390894,"District B, Pleasants County, West Virginia",666,60,56,47,60,68,53,10,59,0,38,74,55,65,21,0,0
ACSSF,2012e5,wv,000,0058,0000219,060,54,073,06000US5407390896,"District C, Pleasants County, West Virginia",755,105,30,29,44,63,47,74,25,4,77,95,86,57,19,0,0
ACSSF,2012e5,wv,000,0058,0000220,060,54,073,06000US5407390898,"District D, Pleasants County, West Virginia",585,37,15,19,37,72,59,6,27,27,64,73,53,49,22,25,0
ACSSF,2012e5,wv,000,0058,0000221,060,54,075,06000US5407590996,"Edray district, Pocahontas County, West Virginia",1413,122,172,190,101,69,64,159,79,56,190,88,55,8,27,22,11
ACSSF,2012e5,wv,000,0058,0000222,060,54,075,06000US5407591416,"Greenbank district, Pocahontas County, West Virginia",1119,80,91,102,108,103,133,20,59,79,95,57,89,30,5,48,20
ACSSF,2012e5,wv,000,0058,0000223,060,54,075,06000US5407591656,"Huntersville district, Pocahontas County, West Virginia",536,55,16,36,66,44,43,45,26,32,46,80,24,17,6,0,0
ACSSF,2012e5,wv,000,0058,0000224,060,54,075,06000US5407591944,"Little Levels district, Pocahontas County, West Virginia",715,60,20,84,82,61,104,33,99,44,51,38,25,14,0,0,0
ACSSF,2012e5,wv,000,0058,0000225,060,54,077,06000US5407791096,"Fifth district, Preston County, West Virginia",2341,133,133,111,159,118,184,119,171,181,360,270,214,120,50,18,0
ACSSF,2012e5,wv,000,0058,0000226,060,54,077,06000US5407791100,"First district, Preston County, West Virginia",2710,143,136,160,149,142,144,158,95,124,292,486,283,177,99,60,62
ACSSF,2012e5,wv,000,0058,0000227,060,54,077,06000US5407791134,"Fourth district, Preston County, West Virginia",2398,205,159,142,222,167,241,146,156,89,288,221,262,32,17,16,35
ACSSF,2012e5,wv,000,0058,0000228,060,54,077,06000US5407792742,"Second district, Preston County, West Virginia",2550,169,114,190,160,48,183,87,121,85,207,405,545,97,32,62,45
ACSSF,2012e5,wv,000,0058,0000229,060,54,077,06000US5407793102,"Third district, Preston County, West Virginia",2781,199,260,277,221,171,146,101,176,161,250,297,263,80,120,36,23
ACSSF,2012e5,wv,000,0058,0000230,060,54,079,06000US5407990292,"Buffalo-Union district, Putnam County, West Virginia",4152,221,130,252,229,311,321,189,274,208,419,475,547,254,167,87,68
ACSSF,2012e5,wv,000,0058,0000231,060,54,079,06000US5407990720,"Curry district, Putnam County, West Virginia",3581,182,220,116,301,271,189,106,168,71,333,388,696,270,150,57,63
ACSSF,2012e5,wv,000,0058,0000232,060,54,079,06000US5407992508,"Pocatalico district, Putnam County, West Virginia",3378,322,184,202,274,215,263,140,246,165,427,266,296,191,56,60,71
ACSSF,2012e5,wv,000,0058,0000233,060,54,079,06000US5407992736,"Scott district, Putnam County, West Virginia",4324,234,136,159,190,140,270,141,253,115,546,394,731,433,320,86,176
ACSSF,2012e5,wv,000,0058,0000234,060,54,079,06000US5407993090,"Teays district, Putnam County, West Virginia",5695,253,87,116,247,137,256,172,304,274,390,530,828,720,490,562,329
ACSSF,2012e5,wv,000,0058,0000235,060,54,081,06000US5408190792,"District 1, Raleigh County, West Virginia",9978,660,653,928,796,633,561,413,737,330,827,974,1392,664,267,66,77
ACSSF,2012e5,wv,000,0058,0000236,060,54,081,06000US5408190828,"District 2, Raleigh County, West Virginia",10322,1163,908,811,750,689,732,388,461,363,1004,1001,970,443,369,128,142
ACSSF,2012e5,wv,000,0058,0000237,060,54,081,06000US5408190864,"District 3, Raleigh County, West Virginia",11200,1073,987,895,956,481,922,489,521,764,729,1005,968,659,272,262,217
ACSSF,2012e5,wv,000,0058,0000238,060,54,083,06000US5408390156,"Beverly district, Randolph County, West Virginia",1933,209,122,165,72,90,170,137,54,59,313,166,179,74,50,27,46
ACSSF,2012e5,wv,000,0058,0000239,060,54,083,06000US5408390936,"Dry Fork district, Randolph County, West Virginia",720,77,31,82,75,35,61,37,46,38,91,45,42,42,11,0,7
ACSSF,2012e5,wv,000,0058,0000240,060,54,083,06000US5408391668,"Huttonsville district, Randolph County, West Virginia",921,153,115,74,32,96,11,58,33,23,154,93,61,6,0,0,12
ACSSF,2012e5,wv,000,0058,0000241,060,54,083,06000US5408391824,"Leadsville district, Randolph County, West Virginia",5142,592,388,357,513,373,264,234,199,200,449,690,435,228,72,116,32
ACSSF,2012e5,wv,000,0058,0000242,060,54,083,06000US5408392148,"Middle Fork district, Randolph County, West Virginia",285,0,18,30,17,53,9,23,0,10,42,21,21,34,7,0,0
ACSSF,2012e5,wv,000,0058,0000243,060,54,083,06000US5408392220,"Mingo district, Randolph County, West Virginia",433,72,29,59,16,19,19,13,49,9,33,34,45,22,0,14,0
ACSSF,2012e5,wv,000,0058,0000244,060,54,083,06000US5408392292,"New Interest district, Randolph County, West Virginia",489,45,42,32,24,28,58,13,26,10,38,57,61,25,11,19,0
ACSSF,2012e5,wv,000,0058,0000245,060,54,083,06000US5408392640,"Roaring Creek district, Randolph County, West Virginia",746,89,65,75,43,39,54,60,54,39,18,58,79,27,34,10,2
ACSSF,2012e5,wv,000,0058,0000246,060,54,083,06000US5408393420,"Valley Bend district, Randolph County, West Virginia",569,48,29,14,106,17,30,25,55,57,44,63,74,0,0,7,0
ACSSF,2012e5,wv,000,0058,0000247,060,54,085,06000US5408590552,"Clay district, Ritchie County, West Virginia",1489,133,158,118,88,68,125,107,163,41,122,98,135,89,21,1,22
ACSSF,2012e5,wv,000,0058,0000248,060,54,085,06000US5408591380,"Grant district, Ritchie County, West Virginia",762,73,52,30,102,64,52,67,53,13,48,110,60,28,5,5,0
ACSSF,2012e5,wv,000,0058,0000249,060,54,085,06000US5408592244,"Murphy district, Ritchie County, West Virginia",452,26,48,25,102,26,25,14,65,35,54,32,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0000250,060,54,085,06000US5408593336,"Union district, Ritchie County, West Virginia",1417,175,162,107,114,84,68,40,98,94,104,131,125,66,23,17,9
ACSSF,2012e5,wv,000,0058,0000251,060,54,087,06000US5408790793,"District I, Roane County, West Virginia",1953,139,184,247,131,179,108,105,150,70,178,277,69,76,15,6,19
ACSSF,2012e5,wv,000,0058,0000252,060,54,087,06000US5408790829,"District II, Roane County, West Virginia",1805,335,214,306,179,147,81,56,78,61,80,138,53,31,28,13,5
ACSSF,2012e5,wv,000,0058,0000253,060,54,087,06000US5408790865,"District III, Roane County, West Virginia",2059,292,238,178,175,229,178,16,12,109,244,99,207,54,28,0,0
ACSSF,2012e5,wv,000,0058,0000254,060,54,089,06000US5408990216,"Bluestone River district, Summers County, West Virginia",1911,259,185,204,89,185,140,70,118,66,145,139,163,124,11,13,0
ACSSF,2012e5,wv,000,0058,0000255,060,54,089,06000US5408991440,"Greenbrier River district, Summers County, West Virginia",1852,231,139,155,116,80,152,133,91,144,194,165,132,54,15,45,6
ACSSF,2012e5,wv,000,0058,0000256,060,54,089,06000US5408992316,"New River district, Summers County, West Virginia",1507,247,233,51,100,139,94,130,108,23,110,76,87,86,0,5,18
ACSSF,2012e5,wv,000,0058,0000257,060,54,091,06000US5409190993,"Eastern district, Taylor County, West Virginia",2339,251,164,182,114,183,189,154,125,60,85,429,234,106,24,21,18
ACSSF,2012e5,wv,000,0058,0000258,060,54,091,06000US5409193175,"Tygart district, Taylor County, West Virginia",1628,217,167,161,123,74,89,132,87,61,162,173,98,60,15,0,9
ACSSF,2012e5,wv,000,0058,0000259,060,54,091,06000US5409193621,"Western district, Taylor County, West Virginia",2833,251,177,123,249,112,158,71,147,147,189,273,439,205,181,20,91
ACSSF,2012e5,wv,000,0058,0000260,060,54,093,06000US5409390192,"Black Fork district, Tucker County, West Virginia",1559,178,133,133,95,74,98,51,105,111,197,135,187,43,15,4,0
